ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024,Quantile_Bin,Quantile_Bin_year
M5588,cesta III. triedy,1763,Most cez potok Vyčoma pred obcou Sádok,1,48.568008,18.265402,187.982749,trámová,prefabrikovaný železobetón,32.000000,48.000000,250.000000,porovnávací výpočet,Vodný tok,1934,Nezistený,1.000000,6.850000,7.150000,5.800000,5.100000,42.000000,60.000000,TN SK,SC TN SK - PD,Partizánske,3541A04003,3541A18900,7496,Trenčín,3,3,3,3,3,4,4,4,4,4,4,3,3,"(6.72, 11.0]","(999.999, 1949.333]"
M3675,cesta III. triedy,1183,Most cez Nový potok v Brezovej pod Bradlom,1,48.669779,17.537507,262.493250,dosková,monolitický železobetón,19.000000,49.000000,199.000000,podľa tabuliek,Vodný tok,1961,Nezistený,1.000000,8.000000,nan,11.200000,7.600000,nan,nan,TN SK,SC TN SK - TN,Myjava,3531A04400,3531A06500,446,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(1949.333, 1965.0]"
M2250,cesta III. triedy,1183,Most cez potok Bukovec v obci Bukovec,2,48.702263,17.492427,343.264500,klenbová,monolitický prostý betón,50.000000,60.000000,100.000000,odhadom,Vodný tok,1958,Nezistený,1.000000,2.200000,nan,12.400000,12.100000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A23700,3513A23800,192272,Trenčín,3,3,3,3,4,4,4,4,6,6,6,6,6,"(1.999, 3.25]","(1949.333, 1965.0]"
M4248,cesta III. triedy,1184,Most cez potok pri JRD Podkylava-osada Mosnáci,1,48.674148,17.634330,260.330000,trámová,monolitický železobetón,8.000000,10.000000,16.000000,odhadom,Vodný tok,1930,Nezistený,1.000000,3.900000,nan,4.100000,4.100000,nan,nan,TN SK,SC TN SK - TN,Myjava,3531A07900,3531A08100,192295,Trenčín,6,6,6,6,6,6,6,6,6,6,6,6,6,"(3.25, 4.6]","(999.999, 1949.333]"
M7568,cesta III. triedy,1184,Most cez potok v osade u Bendov-obec Podkylava,2,48.676034,17.648655,236.278999,trámová,monolitický železobetón,6.000000,12.000000,22.000000,odhadom,Vodný tok,1924,Nezistený,1.000000,4.000000,nan,6.800000,6.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3531A07900,3531A08100,192295,Trenčín,6,6,6,6,6,6,6,6,6,6,6,6,6,"(3.25, 4.6]","(999.999, 1949.333]"
M4527,cesta III. triedy,1184,Most cez potok v osade u Pagáčov-obec Podkylava,3,48.673409,17.658999,226.679000,dosková,monolitický železobetón,11.000000,31.000000,234.000000,podľa tabuliek,Vodný tok,1946,Nezistený,1.000000,4.000000,nan,6.000000,nan,nan,nan,TN SK,SC TN SK - TN,Myjava,3531A04600,3531A43000,8239,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,3,"(3.25, 4.6]","(999.999, 1949.333]"
M1423,cesta III. triedy,1261,Most cez potok pri pálenici v obci Krajné,1,48.690103,17.681229,233.736000,dosková,monolitický železobetón,13.000000,40.000000,355.000000,porovnávací výpočet,Vodný tok,1935,Nezistený,1.000000,2.500000,nan,6.650000,6.050000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A05602,3514A05500,238472,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(1.999, 3.25]","(999.999, 1949.333]"
M1132,cesta III. triedy,1261,Most cez potok pred obcou Krajné,2,48.691046,17.682724,233.616999,trámová,monolitický železobetón,26.000000,26.000000,44.000000,odhadom,Vodný tok,1935,Nezistený,1.000000,5.000000,nan,6.200000,6.200000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A05602,3514A05500,238472,Trenčín,3,3,3,3,1,1,1,1,3,3,3,3,3,"(4.6, 6.72]","(999.999, 1949.333]"
M7464,cesta III. triedy,1261,Most cez potok Korytárka v obci Krajné,3,48.705634,17.684433,234.052750,dosková,monolitický železobetón,13.000000,23.000000,38.000000,odhadom,Vodný tok,1935,Nezistený,1.000000,8.300000,nan,6.900000,6.900000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A10000,3514A10100,192363,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(999.999, 1949.333]"
M2564,cesta III. triedy,1261,Most cez potok v osade Bublicov Vrch,4,48.735764,17.656545,336.997000,oblúková,oceľ -  plnostenná,32.000000,80.000000,128.000000,projektovaná,Vodný tok,1989,Nezistený,1.000000,2.290000,nan,8.660000,8.220000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A28600,3513A61800,192376,Trenčín,2,2,2,2,2,2,2,2,4,4,4,4,4,"(1.999, 3.25]","(1965.0, 2022.0]"
M1241,cesta III. triedy,1186,Most cez potok pri osade Kostkovci,1,48.729944,17.685492,251.447000,dosková,prefabrikovaný železobetón,51.000000,110.000000,376.000000,podľa tabuliek,Vodný tok,1966,Nezistený,1.000000,6.000000,nan,7.500000,6.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A08801,3514A03201,192351,Trenčín,3,3,3,3,4,4,4,4,5,5,5,6,6,"(4.6, 6.72]","(1965.0, 2022.0]"
M5129,cesta III. triedy,1186,Most cez potok v obci Kostolné,2,48.736855,17.709476,225.500499,dosková,monolitický železobetón,12.000000,38.000000,63.000000,odhadom,Vodný tok,1951,Nezistený,1.000000,4.000000,nan,7.400000,6.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A78100,3514A07200,1350529,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(3.25, 4.6]","(1949.333, 1965.0]"
M2101,cesta III. triedy,1186,Most cez rieku Kostolník v obci Kostolné,3,48.737024,17.709959,225.135500,dosková,monolitický železobetón,10.000000,24.000000,151.000000,podľa tabuliek,Vodný tok,1950,Nezistený,1.000000,5.000000,nan,7.500000,6.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A78100,3514A07200,1350529,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,4,"(4.6, 6.72]","(1949.333, 1965.0]"
M847,cesta III. triedy,1186,Most cez potok Topolecký v obci Vaďovce,4,48.738107,17.721927,227.754499,dosková,prefabrikovaný predpätý betón,23.000000,53.000000,188.000000,porovnávací výpočet,Vodný tok,1965,Nezistený,1.000000,10.400000,nan,9.600000,7.400000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A23100,3514A06000,290305,Trenčín,4,4,4,4,4,4,4,4,4,4,4,5,5,"(6.72, 11.0]","(1949.333, 1965.0]"
M2910,cesta III. triedy,1187,Most cez rieku Myjava v meste Myjava,1,48.755342,17.567526,321.754749,dosková,prefabrikovaný predpätý betón,12.000000,32.000000,104.000000,odhadom,Vodný tok,1930,Nezistený,1.000000,11.200000,nan,34.000000,33.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A02106,3513A02101,965578,Trenčín,4,4,0,0,3,3,3,3,4,4,4,4,4,"(11.0, 260.36]","(999.999, 1949.333]"
M3300,cesta III. triedy,1188,Most cez potok pri osade u Blatniakov -obec Priepasné,1,48.699040,17.586027,328.679000,dosková,prefabrikovaný železobetón,14.000000,43.000000,378.000000,podľa tabuliek,Vodný tok,1965,Nezistený,1.000000,2.600000,nan,7.500000,6.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A57000,3513A55700,1059299,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(1.999, 3.25]","(1949.333, 1965.0]"
M1447,cesta III. triedy,1192,Most cez potok v Žriedlovej doline - obec Brezová,1,48.679801,17.529600,277.543999,dosková,monolitický železobetón,14.000000,43.000000,378.000000,podľa tabuliek,Vodný tok,1952,Nezistený,1.000000,3.000000,nan,7.000000,6.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3531A06800,3513A24000,192276,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,5,"(1.999, 3.25]","(1949.333, 1965.0]"
M4311,cesta III. triedy,1192,Most cez potok v Žriedlovej doline - obec Brezová,2,48.687620,17.524764,291.157000,dosková,prefabrikovaný železobetón,12.000000,41.000000,294.000000,podľa tabuliek,Vodný tok,1952,Nezistený,1.000000,3.000000,nan,10.900000,8.900000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A24000,3513A24100,192277,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(1.999, 3.25]","(1949.333, 1965.0]"
M2031,cesta III. triedy,1196,Most cez rieku Myjava v obci Turá Lúka,1,48.747347,17.524755,300.536999,dosková,prefabrikovaný železobetón,24.000000,54.000000,192.000000,podľa tabuliek,Vodný tok,1962,Nezistený,1.000000,9.200000,nan,9.300000,8.100000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A03800,3513A20300,426,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,5,"(6.72, 11.0]","(1949.333, 1965.0]"
M2455,cesta III. triedy,1198,Most cez potok Chvojnica v obci Chvojnica,1,48.801105,17.411531,404.762499,rámová,monolitický železobetón,22.000000,40.000000,60.000000,projektovaná,Vodný tok,2001,Nezistený,1.000000,7.830000,nan,7.000000,7.000000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A04900,3513A08200,367,Trenčín,1,1,1,1,2,2,2,2,3,3,3,3,3,"(6.72, 11.0]","(1965.0, 2022.0]"
M884,cesta III. triedy,1198,Most cez potok Chvojnica pri osade Majer - obec Chvojnica,2,48.778390,17.393640,352.130000,dosková,monolitický železobetón,32.000000,90.000000,0.000000,statický výpočet podľa TP 02/2016,Vodný tok,1972,STN EN 1991-2 zaťažovacímodel1a2,1.000000,5.591000,5.051000,6.000000,7.600000,35.530000,45.680000,TN SK,SC TN SK - TN,Myjava,3513A09000,3513A05000,192104,Trenčín,3,3,3,3,6,6,7,6,6,6,1,1,3,"(4.6, 6.72]","(1965.0, 2022.0]"
M879,cesta III. triedy,1163,Most cez rieku Teplica pri obci Chodúrovce,1,48.779333,17.442881,291.362999,dosková,prefabrikovaný železobetón,34.000000,75.000000,270.000000,podľa tabuliek,Vodný tok,1975,Nezistený,1.000000,8.800000,nan,8.000000,7.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A27200,3513A01400,192322,Trenčín,3,3,3,3,4,4,4,4,5,5,5,5,6,"(6.72, 11.0]","(1965.0, 2022.0]"
M180,cesta III. triedy,1200,Most cez potok v obci Vrbovce,1,48.802838,17.468295,314.525999,dosková,monolitický železobetón,20.000000,49.000000,253.000000,podľa tabuliek,Vodný tok,1965,Nezistený,1.000000,6.000000,nan,4.600000,4.600000,nan,nan,TN SK,SC TN SK - TN,Myjava,3513A09400,3513A09500,192108,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(4.6, 6.72]","(1949.333, 1965.0]"
M4254,cesta III. triedy,1229,Most cez potok Jablonka v obci Višňové,3,48.725015,17.754527,210.175499,trámová,prefabrikovaný predpätý betón,23.000000,53.000000,157.000000,porovnávací výpočet,Vodný tok,1960,Nezistený,2.000000,27.500000,nan,9.000000,6.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A47400,3514A47500,289050,Trenčín,4,4,4,4,2,2,2,2,4,4,4,4,5,"(11.0, 260.36]","(1949.333, 1965.0]"
M3058,cesta III. triedy,1229,Most cez Járok v obci Višňové,5,48.725615,17.752227,210.261499,dosková,prefabrikovaný železobetón,42.000000,97.000000,369.000000,podľa tabuliek,Vodný tok,1960,Nezistený,1.000000,4.050000,nan,8.900000,6.600000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A47600,3514A47800,289052,Trenčín,3,3,3,3,2,2,2,2,3,3,3,3,3,"(3.25, 4.6]","(1949.333, 1965.0]"
M5338,cesta III. triedy,1229,Most cez potok Tŕstie v obci Hrachovište,7,48.715758,17.730075,214.909750,dosková,prefabrikovaný predpätý betón,21.000000,47.000000,170.000000,porovnávací výpočet,Vodný tok,1960,Nezistený,1.000000,10.000000,nan,7.600000,6.800000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3514A07500,3514A24500,8236,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,4,"(6.72, 11.0]","(1949.333, 1965.0]"
M6404,cesta III. triedy,1229,Most cez potok Rudník v osade Podvrch - obec Krajné,8,48.699611,17.699805,227.797999,dosková,prefabrikovaný železobetón,29.000000,65.000000,264.000000,podľa tabuliek,Vodný tok,1962,Nezistený,1.000000,6.850000,nan,9.000000,6.500000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A09400,3514A09600,192357,Trenčín,4,4,4,4,1,1,1,1,3,3,3,3,3,"(6.72, 11.0]","(1949.333, 1965.0]"
M2429,cesta III. triedy,1229,Most cez potok Korytárka v obci Krajné,9,48.695900,17.688473,231.359750,trámová,monolitický železobetón,37.000000,37.000000,62.000000,odhadom,Vodný tok,1949,Nezistený,1.000000,6.000000,nan,7.600000,6.800000,nan,nan,TN SK,SC TN SK - TN,Myjava,3514A62300,3514A05400,696206,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3,"(4.6, 6.72]","(999.999, 1949.333]"
M1695,cesta III. triedy,1231,Most cez potok v obci Podolie - Kopanice,1,48.677820,17.729851,258.782000,dosková,monolitický železobetón,18.000000,45.000000,75.000000,odhadom,Vodný tok,1956,Nezistený,1.000000,4.000000,nan,6.000000,6.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A06700,3532A03100,290331,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,5,"(3.25, 4.6]","(1949.333, 1965.0]"
M6875,cesta III. triedy,1232,Most cez Modrovský potok v obci Modrovka,1,48.648794,17.885441,180.751999,dosková,monolitický železobetón,11.000000,24.000000,41.000000,odhadom,Vodný tok,1946,Nezistený,1.000000,4.000000,nan,7.500000,7.000000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A02702,3532A11900,306160,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,4,"(3.25, 4.6]","(999.999, 1949.333]"
M6431,cesta III. triedy,1232,Most cez Modrovský potok v obci Modrová,2,48.640884,17.898956,204.755499,dosková,prefabrikovaný železobetón,32.000000,76.000000,240.000000,podľa tabuliek,Vodný tok,1961,Nezistený,1.000000,7.300000,nan,10.750000,7.750000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A51200,3532A12000,1255886,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(1949.333, 1965.0]"
M1566,cesta III. triedy,1232,Most cez Modrovský potok za obcou Modrová,3,48.642762,17.936226,281.519000,dosková,monolitický železobetón,14.000000,25.000000,43.000000,odhadom,Vodný tok,1947,Nezistený,1.000000,7.000000,nan,5.800000,5.100000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A12400,3532A03700,289075,Trenčín,3,3,3,3,3,3,3,3,4,4,4,4,4,"(6.72, 11.0]","(999.999, 1949.333]"
M6888,cesta III. triedy,1232,Most cez Modrovský potok pred obcou Stará Lehota,4,48.649751,17.941273,316.695999,klenbová,oceľ -  plnostenná,32.000000,80.000000,280.000000,projektovaná,Vodný tok,1991,Nezistený,1.000000,2.980000,nan,6.500000,6.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A03700,3532A10700,8252,Trenčín,1,1,1,1,1,1,1,1,3,3,3,3,3,"(1.999, 3.25]","(1965.0, 2022.0]"
M5521,cesta III. triedy,1232,Most cez potok za obcou Stará Lehota,5,48.654944,17.942675,335.023499,dosková,monolitický železobetón,8.000000,24.000000,187.000000,podľa tabuliek,Vodný tok,1938,Nezistený,1.000000,4.000000,nan,6.500000,5.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A10700,3532A10800,289058,Trenčín,4,4,4,4,4,4,4,4,5,5,5,5,5,"(3.25, 4.6]","(999.999, 1949.333]"
M815,cesta III. triedy,1232,Most nad poľnou cestou v katastri obce Stará Lehota,6,48.653450,17.946781,363.901500,dosková,monolitický železobetón,11.000000,34.000000,238.000000,podľa tabuliek,Účelová komunikácia,1938,Nezistený,1.000000,4.000000,nan,5.700000,5.700000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A10700,3532A10800,289058,Trenčín,3,3,3,3,4,4,4,4,4,4,4,4,4,"(3.25, 4.6]","(999.999, 1949.333]"
M1718,cesta III. triedy,1232,Most cez potok za obcou Nová Lehota,7,48.641897,17.993937,296.337000,dosková,prefabrikovaný železobetón,44.000000,96.000000,264.000000,podľa tabuliek,Vodný tok,1964,Nezistený,1.000000,8.350000,nan,7.500000,6.500000,nan,nan,TN SK,SC TN SK - TN,Nové Mesto nad Váhom,3532A11600,3541A08300,289067,Trenčín,4,4,4,4,4,4,4,4,4,4,4,4,5,"(6.72, 11.0]","(1949.333, 1965.0]"
