ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M5542,cesta III. triedy,2181,Nezistený,2,48.911360907,18.811287374,454.884,dosková,prefabrikovaný železobetón,45.0,97.0,294.0,odhadom,Vodný tok,1961,Nezistený,1,7.5,Nezistený,8.7,7.7,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A28600,3611A28700,376881,Žilina,3,3,3,3,3,3,3,3,3,3,4,4,4
M7479,cesta III. triedy,2181,2181_003 Most cez rieku Turiec pri obci Ivančiná,3,48.911098676,18.810070091,453.966,dosková,monolitický železobetón,10.0,21.0,56.0,odhadom,Vodný tok,1961,Nezistený,1,12.15,13.45,6.8,6.8,107,185,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A26300,3611A04300,376858,Žilina,5,5,5,5,5,5,5,5,5,2,2,2,2
M4966,cesta III. triedy,2183,"2183_001 Most cez inundačné územie v obci Turčianske Teplice, časť Turčiansky Michal",1,48.884001251,18.859908052,483.472999,dosková,monolitický železobetón,26.0,80.0,350.0,odhadom,Záplavové územie,1952,Nezistený,1,2,Nezistený,6.8,5.8,Nezistený,45.56,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A35200,3611A00502,376947,Žilina,4,4,4,4,4,4,4,4,4,4,3,3,3
M4120,cesta III. triedy,2183,"2183_002 Most cez Somolický potok v obci Turčianske Teplice, časť Turčiansky Michal",2,48.883931609,18.85951114,483.5025,dosková,monolitický železobetón,18.0,37.0,196.0,odhadom,Vodný tok,1952,Nezistený,1,6.3,Nezistený,6.7,5.8,Nezistený,80.4,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A35200,3611A00502,376947,Žilina,4,4,4,4,4,4,4,4,4,4,6,6,6
M6990,cesta III. triedy,2183,"2183_003 Most cez potok Teplica v obci Turčianske Teplice, časť Diviaky",3,48.881751114,18.854699814,483.89775,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1954,Nezistený,1,12.03,13.29,8.73,7,116.02,153.56,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A21100,3611A21200,376806,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M846,cesta III. triedy,2183,2183_006 Most cez rieku Turiec pri obci Dubové,6,48.86352679,18.796391558,478.7785,trámová,prefabrikovaný predpätý betón,18.0,42.0,75.0,podľa tabuliek,Vodný tok,1963,Nezistený,1,17.8,19.4,9.4,6.5,182.36,256.62,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A22901,3611A03600,376824,Žilina,5,5,5,5,5,5,5,5,5,5,4,4,4
M1868,cesta III. triedy,2183,Nezistený,7,48.870390996,18.781921767,476.179,dosková,prefabrikovaný železobetón,58.0,114.0,387.0,odhadom,Vodný tok,1963,Nezistený,1,8,Nezistený,7.5,6.5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A03600,3611A23700,2457,Žilina,3,3,3,3,3,3,3,3,3,3,4,4,4
M710,cesta III. triedy,2183,2183_009 Most cez potok z doliny Veľká Jasenica pri obci Budiš,9,48.873920269,18.747920818,480.698999,dosková,monolitický železobetón,18.0,60.0,350.0,odhadom,Vodný tok,1961,Nezistený,1,2.6,Nezistený,8.3,7,Nezistený,49.8,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A24200,3611A01300,376837,Žilina,3,3,3,3,3,3,3,3,3,3,4,4,4
M3453,cesta III. triedy,2183,2183_010 Most cez inundačné územie pri obci Budiš,10,48.874371081,18.745443509,479.61525,dosková,monolitický železobetón,17.0,52.0,308.0,odhadom,Záplavové územie,1961,Nezistený,1,2.2,Nezistený,8.6,7.2,Nezistený,58.48,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A24200,3611A01300,376837,Žilina,2,2,2,2,2,2,2,2,2,2,3,3,3
M4733,cesta III. triedy,2184,Nezistený,1,48.881619284,18.879514115,499.7575,dosková,monolitický železobetón,27.0,53.0,280.0,odhadom,Vodný tok,1959,Nezistený,1,2.6,Nezistený,6,6,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A08203,3611A21800,383194,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2073,cesta III. triedy,2184,Nezistený,2,48.8806821,18.882925438,505.758,dosková,monolitický železobetón,27.0,50.0,210.0,odhadom,Vodný tok,1959,Nezistený,1,2.8,Nezistený,6,6,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A40600,3611A40700,1364699,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M538,cesta III. triedy,2140,Nezistený,1,48.976564646,18.911494561,450.177249,dosková,prefabrikovaný železobetón,20.0,62.0,188.0,odhadom,Vodný tok,1956,Nezistený,2,15.15,Nezistený,7.3,6.3,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,3611A13200,3611A13300,197709,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M4804,cesta III. triedy,2140,Nezistený,2,48.977076203,18.913898102,450.314249,dosková,prefabrikovaný železobetón,26.0,52.0,212.0,odhadom,Vodný tok,1956,Nezistený,1,11.2,Nezistený,7.4,6.4,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,3611A13600,3611A13700,197713,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2985,cesta III. triedy,2141,065049_001 Most ponad potok Belianka,1,49.029439699,18.910578293,420.807249,trámová,monolitický železobetón,26.0,78.0,235.0,odhadom,Vodný tok,1946,Nezistený,1,11.2,Nezistený,5,5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A18500,2633A18600,197805,Žilina,2,2,2,2,2,2,4,4,4,4,4,4,4
M1496,cesta III. triedy,2142,Nezistený,1,49.009442355,18.944148504,456.823999,dosková,prefabrikovaný železobetón,45.0,88.0,263.0,odhadom,Vodný tok,1966,Nezistený,1,9,Nezistený,8,6.5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,3611A06600,3611A37300,2529,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M844,cesta III. triedy,2142,Nezistený,2,48.98970979,18.963228479,491.460749,dosková,monolitický železobetón,20.0,44.0,168.0,odhadom,Vodný tok,1962,Nezistený,1,14,Nezistený,10.4,7.9,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,3611A14900,3611A15000,197726,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M6152,cesta III. triedy,2143,065051_002 Most cez potok Turiec v obci Košťany nad Turcom,2,49.029544623,18.898264892,412.3635,trámová,prefabrikovaný predpätý betón,18.0,41.0,98.0,podľa tabuliek,Vodný tok,1967,Nezistený,2,40.3,Nezistený,9,6.5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A17900,2633A18000,197796,Žilina,6,6,6,6,6,6,6,6,6,6,5,5,5
M2339,cesta III. triedy,2143,Nezistený,3,49.027129045,18.889296997,419.85,dosková,monolitický železobetón,36.0,80.0,255.0,Nezistený,Vodný tok,1956,Nezistený,1,7.9,Nezistený,10.1,7.9,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A18300,2633A70500,197800,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M2304,cesta III. triedy,2143,Nezistený,4,49.025363296,18.865819034,461.798999,dosková,monolitický železobetón,10.0,22.0,65.0,odhadom,Vodný tok,1956,Nezistený,1,4,Nezistený,7,7,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A17000,2633A17100,197786,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2217,cesta III. triedy,2144,Nezistený,2,49.052482899,18.907627695,403.4345,trámová,prefabrikovaný predpätý betón,30.0,70.0,129.0,odhadom,Vodný tok,1965,Nezistený,1,17,Nezistený,9.5,6.5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A13900,2633A02300,197755,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M4300,cesta III. triedy,2144,Nezistený,3,49.051864377,18.905831157,403.363249,trámová,prefabrikovaný predpätý betón,24.0,55.0,125.0,odhadom,Vodný tok,1965,Nezistený,2,33.9,Nezistený,9.5,6.5,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A19300,2633A19400,197817,Žilina,5,5,5,5,5,5,5,5,5,5,6,6,6
M4541,cesta III. triedy,2145,Nezistený,1,49.050687661,18.951985012,425.587,dosková,prefabrikovaný železobetón,35.0,75.0,332.0,odhadom,Vodný tok,1960,Nezistený,1,9,Nezistený,10.5,7.4,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A14700,2633A14800,197763,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M5120,cesta III. triedy,2146,065054_001 Most ponad potok Jordán v Tomčanoch,1,49.063397978,18.944505814,411.4455,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1999,Nezistený,1,10.5,Nezistený,7.2,6.6,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A15602,2633A03000,1022180,Žilina,2,2,4,4,4,4,4,4,4,4,4,4,4
M6313,cesta III. triedy,2147,Nezistený,1,49.048642939,18.962437152,431.055999,dosková,monolitický železobetón,61.0,105.0,475.0,odhadom,Vodný tok,1946,Nezistený,1,8.9,Nezistený,9.8,7.3,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A02805,2633A15200,197767,Žilina,2,2,2,2,2,2,2,2,2,2,5,5,5
M684,cesta III. triedy,2150,Nezistený,1,49.096515555,18.928314739,386.68975,trámová,monolitický železobetón,8.0,14.0,56.0,odhadom,Vodný tok,1937,Nezistený,1,15,Nezistený,7.9,6.3,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A03300,2633A69300,2578,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2182,cesta III. triedy,2150,Nezistený,3,49.086140948,18.925435127,390.356249,trámová,prefabrikovaný predpätý betón,48.0,103.0,246.0,podľa tabuliek,Vodný tok,1994,Nezistený,2,34.74,Nezistený,9,9,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Martin,2633A24900,2633A25000,197898,Žilina,2,2,4,4,4,4,4,4,4,4,4,4,4
M1253,cesta III. triedy,1672,Most v kat.Kolíňany Baracko - B-majer,1,48.34491818,18.237090764,171.8055,dosková,monolitický železobetón,15.0,27.0,190.0,odhadom,Vodný tok,1949,Nezistený,1,3,Nezistený,5.8,Nezistený,Nezistený,Nezistený,NR SK,RSUC NR - NR,Nitra,4521A04200,3543A34800,1578,Nitra,4,4,4,4,4,4,4,4,4,5,5,5,5
M5073,cesta III. triedy,2185,Nezistený,2,48.928444427,18.836464368,450.57325,trámová,monolitický železobetón,7.0,15.0,65.0,odhadom,Vodný tok,1932,Nezistený,1,7.4,Nezistený,7,7,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A30900,3611A31000,376904,Žilina,5,5,5,5,5,5,5,5,5,5,6,6,6
M3329,cesta III. triedy,2186,Nezistený,1,48.858073758,18.79502496,481.90625,dosková,monolitický železobetón,26.0,40.0,168.0,odhadom,Vodný tok,1959,Nezistený,1,3.7,Nezistený,9.2,Nezistený,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A23100,3611A23200,376826,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M4080,cesta III. triedy,2187,Nezistený,2,48.936511017,18.838367489,443.876749,dosková,monolitický železobetón,28.0,63.0,291.0,odhadom,Vodný tok,1939,Nezistený,1,4.6,Nezistený,4.4,4.4,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A31400,3611A40900,376909,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M5924,cesta III. triedy,2188,Nezistený,1,48.848886745,18.862160084,526.19275,dosková,monolitický železobetón,28.0,87.0,441.0,podľa tabuliek,Kanál,1952,Nezistený,1,7.2,Nezistený,10,8,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3613A07700,3613A07800,376786,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M3587,cesta III. triedy,2188,Nezistený,2,48.849470066,18.863077541,524.91425,dosková,monolitický železobetón,44.0,138.0,441.0,odhadom,Vodný tok,1925,Nezistený,1,3,Nezistený,6.9,6,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3613A07700,3613A07800,376786,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M1173,cesta III. triedy,2188,Nezistený,3,48.850823717,18.863680575,524.057499,dosková,monolitický železobetón,31.0,86.0,474.0,odhadom,Záplavové územie,1925,Nezistený,1,5.1,Nezistený,6.5,6.4,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3613A07800,3613A03602,376787,Žilina,4,4,4,4,4,4,4,4,4,4,4,4,4
M2409,cesta III. triedy,2189,Nezistený,1,48.86295765,18.885912121,510.497499,dosková,monolitický železobetón,9.0,22.0,140.0,odhadom,Vodný tok,1927,Nezistený,1,3.2,Nezistený,6,3.8,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A20800,3611A20900,376803,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M3694,cesta III. triedy,2190,Nezistený,3,48.922754265,18.888065555,462.092999,dosková,monolitický železobetón,25.0,50.0,196.0,odhadom,Vodný tok,1941,Nezistený,1,3.5,Nezistený,7.5,6.7,Nezistený,Nezistený,ZA SK,SC ŽSK - TUR,Turčianske Teplice,3611A05500,3611A30600,2480,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M103,cesta III. triedy,1556,Most cez potok Selecky Dolné Turovce,2,48.094211486,18.943107543,136.019,klenbová,kameň,30.0,60.0,210.0,porovnávací výpočet,Vodný tok,1946,Nezistený,1,5,Nezistený,7.4,Nezistený,Nezistený,Nezistený,NR SK,RSUC NR - LV,Levice,4613A17800,4613A17900,468682,Nitra,4,4,4,4,4,4,4,4,4,4,5,5,5
M4146,cesta III. triedy,1556,Most cez potok - Horné Turovce,3,48.129612379,18.948415914,142.043999,klenbová,kameň,10.0,35.0,154.0,porovnávací výpočet,Vodný tok,1946,Nezistený,1,3.8,Nezistený,6.4,6.4,Nezistený,Nezistený,NR SK,RSUC NR - LV,Levice,4613A19401,4613A19700,468698,Nitra,4,4,4,4,4,4,4,4,4,4,4,4,4
M6985,cesta III. triedy,1556,Most cez potok Litava - Plášťovce,4,48.156637449,18.969155818,149.955,trámová,monolitický železobetón,16.0,28.0,55.0,porovnávací výpočet,Vodný tok,1946,Nezistený,1,15.9,Nezistený,8.7,7.5,Nezistený,Nezistený,NR SK,RSUC NR - LV,Levice,4613A01605,4613A25001,550214,Nitra,3,3,3,3,3,3,3,3,3,3,3,3,3
M7039,cesta III. triedy,1556,1556-5 Most cez Vlčinský potok pred hr.okr. KA/VK (066001-005),5,48.183184061,18.974978055,159.3325,dosková,prefabrikovaný železobetón,32.0,95.0,335.0,podľa tabuliek,Vodný tok,1970,Nezistený,1,3.4,Nezistený,8.5,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611B00400,4611A07600,2308,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4,5
M3555,cesta III. triedy,1556,1556-6 Most cez potok Sráva v obci Dolné Rykynčice (066001-006),6,48.19770565,18.969069673,160.2755,dosková,monolitický železobetón,26.0,40.0,196.0,podľa tabuliek,Vodný tok,1946,Nezistený,1,2.65,Nezistený,8,7,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A07800,4611A03200,193475,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4,4
M3923,cesta III. triedy,1556,1556-7 Most cez mlynský náhon v obci Horné Rykynčice (066001-007),7,48.208760493,18.969729194,163.846999,dosková,monolitický železobetón,32.0,41.0,196.0,podľa tabuliek,Kanál,1960,Nezistený,1,5,Nezistený,7.5,7,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A08201,4611A08301,193480,Banská Bystrica,3,3,3,3,3,4,4,4,4,4,4,4,4
M200,cesta III. triedy,1556,1556-8 Most cez potok Krupinica v obci Horné Rykynčice (066001-008 ),8,48.209075494,18.969101935,163.71875,dosková,monolitický železobetón,32.0,93.0,158.0,porovnávací výpočet,Vodný tok,1961,Nezistený,1,25,Nezistený,8.5,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A08201,4611A08301,193480,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4,4
M2342,cesta III. triedy,1556,1556-10 Most cez potok v obci Domaníky (066001-010),10,48.263915687,18.992861375,194.17775,dosková,monolitický železobetón,21.0,32.0,157.0,podľa tabuliek,Vodný tok,1949,Nezistený,1,2.75,Nezistený,8,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4612A03300,4611A13500,193533,Banská Bystrica,4,4,4,4,4,3,3,3,3,4,4,4,4
M2035,cesta III. triedy,1556,1556-12 Most cez potok Štiavička v obci Domaníky (066001-012 ),12,48.263888875,18.991219945,192.00775,trámová,prefabrikovaný predpätý betón,30.0,62.0,154.0,podľa tabuliek,Kanál,1968,Nezistený,2,29.4,Nezistený,8.7,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A13500,4611A01400,193534,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4,6
M7206,cesta III. triedy,2554,2554-1 Most cez rieku Krupinica v obci Medovarce (066002-001),1,48.232480158,18.999173743,176.97775,dosková,prefabrikovaný predpätý betón,27.0,75.0,184.0,porovnávací výpočet,Vodný tok,1973,Nezistený,2,31.5,Nezistený,9,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A03500,4612A01500,2309,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,5,5
M2734,cesta III. triedy,2555,2555-1 Most cez potok Štiavnička v Dudinciach (066004-001),1,48.170546064,18.881624899,140.126749,trámová,prefabrikovaný predpätý betón,31.0,88.0,273.0,podľa tabuliek,Vodný tok,1967,Nezistený,1,28.4,Nezistený,16,10.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A00901,4611A02300,2290,Banská Bystrica,3,3,3,3,3,3,3,3,3,4,4,4,4
M5141,cesta III. triedy,2556,2556-1 Most cez potok Štiavnička v obci Dvorníky (066005-001),1,48.199756565,18.922444541,147.322499,dosková,prefabrikovaný železobetón,22.0,46.0,207.0,podľa tabuliek,Vodný tok,1956,Nezistený,3,28,Nezistený,6.9,6.2,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A01101,4611A06400,2300,Banská Bystrica,5,5,5,5,5,5,5,5,5,5,5,5,5
M5031,cesta III. triedy,2556,2556-3 Most cez potok v obci Dvorníky (066005-003),3,48.197550783,18.925945351,153.009,dosková,prefabrikovaný železobetón,32.0,46.0,196.0,podľa tabuliek,Vodný tok,1973,Nezistený,1,5,Nezistený,9,9,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A06400,4611A06500,193461,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,4,4
M85,cesta III. triedy,2556,2556-4 Most cez rieku Krupinica za obcou Dolné Rykynčice (066005-004),4,48.196959559,18.965199797,158.39225,dosková,prefabrikovaný predpätý betón,32.0,80.0,200.0,odhadom,Vodný tok,1973,Nezistený,2,21,Nezistený,6,5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A29300,4611A03200,1361847,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4,4
M4631,cesta III. triedy,2557,2557-1 Most cez potok Štiavnička k žel.stanici v obci Hontianske Tesáre (066006-001),1,48.210092468,18.928323808,153.15175,dosková,prefabrikovaný predpätý betón,26.0,78.0,151.0,podľa tabuliek,Vodný tok,1966,Nezistený,1,21,Nezistený,8.5,6.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A01200,4611A07500,2304,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3,3
M89,cesta III. triedy,2558,2558-3 Most cez Drážovský potok v obci Drážovce (066007-003),3,48.251621377,18.906989831,189.827749,dosková,monolitický železobetón,30.0,36.0,196.0,podľa tabuliek,Vodný tok,1959,Nezistený,1,4.7,Nezistený,7.5,6,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A11200,4611A11300,193510,Banská Bystrica,2,2,3,3,3,3,3,3,3,3,3,3,3
M901,cesta III. triedy,2559,2559-1 Most cez potok Rakovček v obci Hontianske Nemce (066008-001),1,48.284770082,18.992705738,207.823999,dosková,monolitický železobetón,19.0,23.0,175.0,podľa tabuliek,Vodný tok,1947,Nezistený,1,5,Nezistený,7,7,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A10700,4611A10800,193505,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4,4
M6394,cesta III. triedy,2560,2560-2 Most cez potok Krupinica za križovatkou s I/66(RSC Krupina) (066009-002),2,48.324122577,19.061298893,250.2455,dosková,monolitický železobetón,24.0,52.0,117.0,podľa tabuliek,Vodný tok,1960,Nezistený,1,15.2,Nezistený,8.3,6.8,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4612A05500,4612A19900,193599,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4,6
M1382,cesta III. triedy,2560,2560-3 Most cez zrážkový potok za RSC Krupina (066009-003),3,48.322928936,19.062822693,250.402499,dosková,monolitický železobetón,26.0,40.0,350.0,podľa tabuliek,Vodný tok,1946,Nezistený,1,2.05,Nezistený,7,Nezistený,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4612A05500,4612A19900,193599,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,4,4,4
M6165,cesta III. triedy,2560,2560-4 Most cez mlynský náhon  za križovatkou s I/66 (za RSC Krupina) (066009-004),4,48.322405042,19.063528976,250.517,dosková,monolitický železobetón,20.0,32.0,196.0,podľa tabuliek,Kanál,1946,Nezistený,1,3,Nezistený,7.7,7.7,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4612A05500,4612A19900,193599,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,5,5,5
M5385,cesta III. triedy,2561,2561-2 Most cez potok Lično v obci Kráľovce (066010-002),2,48.34983101,18.976244784,331.736999,dosková,prefabrikovaný železobetón,28.0,60.0,280.0,podľa tabuliek,Vodný tok,1948,Nezistený,1,5.1,Nezistený,5.8,5.8,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3633A00600,3633A02500,193596,Banská Bystrica,3,3,5,5,5,5,5,5,5,5,5,5,5
M6766,cesta III. triedy,2561,2561-3 Most cez potok Lično v obci Kráľovce (066010-003),3,48.349912533,18.975686616,330.42925,dosková,prefabrikovaný železobetón,21.0,48.0,230.0,podľa tabuliek,Vodný tok,1972,Nezistený,1,6,Nezistený,5.7,5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3633A02500,4611A13700,193597,Banská Bystrica,3,3,6,6,6,6,6,6,6,6,6,6,6
M1292,cesta III. triedy,2561,2561-4 Most cez potok Lično v obci Tepličky (066010-004),4,48.342122163,18.966057584,287.4575,dosková,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1972,Nezistený,1,7.99,Nezistený,7,7.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3633A02500,4611A13700,193597,Banská Bystrica,1,1,2,2,2,2,2,2,2,2,4,4,4
M4478,cesta III. triedy,2561,2561-5 Most cez potok Štiavnica za obcou Krnišov (066010-005),5,48.331583721,18.966863296,256.721999,dosková,prefabrikovaný železobetón,47.0,90.0,312.0,podľa tabuliek,Vodný tok,1976,Nezistený,2,19.2,Nezistený,8.1,6.7,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,4611A13700,4611A01800,193598,Banská Bystrica,4,4,5,5,5,5,6,6,6,6,6,6,6
M3964,cesta III. triedy,2562,2562-1 Most cez potok Vajsov pri Krupine (066011-001),1,48.368175427,19.060187147,287.4905,dosková,prefabrikovaný železobetón,15.0,49.0,150.0,statický výpočet,Vodný tok,1976,Nezistený,1,6.1,Nezistený,6.1,5.4,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3634A00400,3634A17000,3181,Banská Bystrica,3,3,6,6,6,6,6,6,6,6,6,6,6
M3269,cesta III. triedy,2562,2562-2 Most cez horský potok pri Krupine (066011-002),2,48.36826846,19.058875001,290.6055,dosková,monolitický železobetón,16.0,27.0,157.0,podľa tabuliek,Vodný tok,1975,Nezistený,1,3.2,Nezistený,5.2,Nezistený,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3634A00300,3634A00900,193535,Banská Bystrica,5,5,5,5,5,5,5,5,5,5,5,5,5
M261,cesta III. triedy,2562,2562-3 Most cez horský potok za obcou Žibritov (066011-003),3,48.395461525,18.97190967,517.537249,dosková,monolitický železobetón,21.0,32.0,157.0,podľa tabuliek,Vodný tok,1933,Nezistený,1,2.9,Nezistený,5.5,5.5,Nezistený,Nezistený,BB SK,BBRSC-STRED,Krupina,3633A00300,3633A14300,193539,Banská Bystrica,4,4,4,4,4,5,5,5,5,5,5,5,5
M4792,cesta III. triedy,2447,2447-1_Most cez potok Neresnica v obci Dolné Breziny (066013-001),1,48.51819206,19.098136419,326.833499,trámová,monolitický železobetón,20.0,44.0,137.0,podľa tabuliek,Vodný tok,1959,Nezistený,1,14.9,Nezistený,8,6,Nezistený,Nezistený,BB SK,BBRSC-STRED,Zvolen,3632A02000,3632A15800,3041,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,6,6,6
M2556,cesta III. triedy,2447,2447-2_Most cez zrážkový potok v obci Dubové (066013-002),2,48.502774977,19.045215737,419.388999,dosková,monolitický železobetón,26.0,40.0,196.0,podľa tabuliek,Vodný tok,1970,Nezistený,1,3,Nezistený,8,Nezistený,Nezistený,Nezistený,BB SK,BBRSC-STRED,Zvolen,3634A18400,3634A03300,1239181,Banská Bystrica,2,2,2,2,2,2,3,3,3,3,4,4,4
M2019,cesta III. triedy,2447,"2447-3 Most cez potok Kozelník v km 9,786 Kozelník (066013-003)",3,48.514195699,19.000640513,345.495999,dosková,monolitický železobetón,22.0,46.0,301.0,odhadom,Vodný tok,1950,Nezistený,1,7,Nezistený,7.5,5.5,Nezistený,Nezistený,BB SK,BBRSC-SEVER,Banská Štiavnica,3632A06400,3632A06200,6582,Banská Bystrica,2,2,3,3,3,3,3,3,3,3,4,4,4
