Bridge_ID,District,Latitude,Longitude,Material,Bridge_Name,Bridge_Length,Year_of_Construction,Bridge_Width,Load_Capacity,Road_Class,Type_of_Structure,Bridge_Purpose,Administrator,Road_Number,Region,num_2012,num_2013,num_2014,num_2015,num_2016,num_2017,num_2018,num_2019,num_2020,num_2021,num_2022,num_2023
M7022,Žilina,49.232969268,19.061964112,prefabrikovaný železobetón,Nezistený,4.8,1968.0,8.5,38.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2077,Žilina,3,3,3,3,3,3,3,3,3,4,4,4
M1818,Kysucké Nové Mesto,49.312347115,18.807028883,monolitický železobetón,011078_001 Most cez potok Povina v obci Povina,11.0,1957.0,5.1,11.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2056,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6006,Kysucké Nové Mesto,49.308746273,18.826265975,monolitický železobetón,Nezistený,3.0,1950.0,5.8,10.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2056,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4944,Kysucké Nové Mesto,49.309881382,18.863716854,monolitický železobetón,Nezistený,4.0,1966.0,5.6,13.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2056,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3217,Čadca,49.456085987,18.778905711,prefabrikovaný predpätý betón,Nezistený,44.4,1957.0,7.8,16.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - KYS,2016,Žilina,6,6,3,3,3,3,3,3,3,3,3,3
M1515,Čadca,49.467894697,18.762617054,monolitický železobetón,Nezistený,2.55,1939.0,5.4,50.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - KYS,2016,Žilina,5,5,2,2,2,2,2,2,2,2,2,2
M5019,Dolný Kubín,49.276409249,19.134320492,prefabrikovaný železobetón,Nezistený,6.3,1969.0,13.59,32.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2241,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2745,Dolný Kubín,49.281132265,19.133882044,oceľ -  plnostenná,Nezistený,5.1,1970.0,7.4,40.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - ORA,2241,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M3970,Dolný Kubín,49.282053052,19.134216819,oceľ -  plnostenná,Nezistený,6.7,1969.0,6.5,40.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - ORA,2241,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M3428,Dolný Kubín,49.272701731,19.152863308,monolitický železobetón,Nezistený,16.47,1939.0,5.99,5.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - ORA,2242,Žilina,6,6,6,6,6,6,6,6,6,6,6,6
M3835,Dolný Kubín,49.285204208,19.168231431,prefabrikovaný predpätý betón,Nezistený,4.2,1969.0,5.9,40.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - ORA,2243,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2419,Dolný Kubín,49.289663793,19.162155414,monolitický železobetón,Nezistený,6.6,1969.0,4.6,43.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2243,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5298,Dolný Kubín,49.285360185,19.182328534,monolitický železobetón,Nezistený,8.8,1967.0,6.2,10.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2244,Žilina,6,6,6,6,6,6,6,6,6,1,1,1
M190,Dolný Kubín,49.28602951,19.191466677,monolitický železobetón,Nezistený,8.0,1969.0,5.2,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2244,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7780,Dolný Kubín,49.286981838,19.202035631,monolitický železobetón,Nezistený,8.2,1969.0,6.2,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2244,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6080,Dolný Kubín,49.287457063,19.204844104,monolitický železobetón,Nezistený,7.2,1969.0,5.5,38.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - ORA,2244,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M548,Čadca,49.39936,18.8397,monolitický železobetón,2017_001 Most cez rieku Bystrica v Krásne nad Kysucou,35.921,1891.0,7.2,30.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,5,5,5,5,5,5,5,3,3,3,3,3
M7588,Čadca,49.382403625,18.840287072,monolitický železobetón,Nezistený,3.0,1952.0,11.0,10.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6649,Čadca,49.380004271,18.841314101,monolitický predpätý betón,011087_004 Most nad cestou I/11 v Krásne nad Kysucou,147.94,1984.0,13.9,25.0,cesta III. triedy,trámová,Cestná komunikácia,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1698,Čadca,49.378068749,18.842481138,kameň,Nezistený,3.9,1897.0,8.35,10.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M1626,Čadca,49.374143985,18.84321302,kameň,Nezistený,3.0,1897.0,7.0,6.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6226,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,4,4,4,4,4,4,4,4,4,4,0,0
M5269,Čadca,49.36713042,18.838337419,kameň,Nezistený,2.85,1897.0,7.85,20.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5107,Čadca,49.364875041,18.835755578,kameň,Nezistený,5.75,1897.0,7.9,20.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,3,3,3
M4683,Čadca,49.363140626,18.833774904,kameň,011087_011 Most ponad bezmenný potok za Krásnom nad Kysucou,6.1,1897.0,7.5,23.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,5,5,5,5,5,5,5,5,5,2,2,2
M5513,Kysucké Nové Mesto,49.358204729,18.828888498,oceľ -  plnostenná,Nezistený,3.64,1981.0,7.5,27.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4794,Kysucké Nové Mesto,49.357601526,18.822811412,oceľ -  plnostenná,Nezistený,2.4,1979.0,7.9,27.0,cesta III. triedy,oblúková,Vodný tok,SC ŽSK - KYS,2017,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4500,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,4,4,4,4,0,0,0,0,0,0,0,0
M2614,Čadca,49.488194558,18.732964873,prefabrikovaný železobetón,Nezistený,8.15,1982.0,8.2,43.0,cesta III. triedy,rámová,Vodný tok,SC ŽSK - KYS,2018,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M1519,Čadca,49.490453832,18.729884665,prefabrikovaný železobetón,Nezistený,9.0,1982.0,7.55,36.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2018,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M3751,Kysucké Nové Mesto,49.269629136,18.887099988,monolitický železobetón,Nezistený,6.1,1962.0,5.1,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2057,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M7677,Bytča,49.25395421,18.540323405,monolitický železobetón,Nezistený,10.1,1958.0,6.8,15.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - HPOV,2000,Žilina,4,4,4,4,4,4,4,4,4,4,3,3
M6778,Bytča,49.258055025,18.523855059,monolitický železobetón,Nezistený,8.0,1959.0,8.6,24.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2000,Žilina,3,3,3,3,3,3,3,3,3,3,4,4
M5937,Bytča,49.280180563,18.509651492,prefabrikovaný železobetón,Nezistený,8.0,1960.0,6.3,53.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2001,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7545,Bytča,49.21819077,18.583256798,prefabrikovaný predpätý betón,Nezistený,34.36,1990.0,9.98,54.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2002,Žilina,3,3,3,3,3,3,3,3,3,3,4,4
M690,Čadca,49.368269416,18.45853653,monolitický železobetón,Nezistený,9.3,1965.0,6.0,22.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - KYS,2019,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6386,Čadca,49.362645911,18.448336099,monolitický železobetón,018088_002 Most cez rieku Kysuca osada Dybalia,4.95,1965.0,5.6,19.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - KYS,2019,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1725,Žilina,49.191782067,18.765789453,prefabrikovaný železobetón,Nezistený,3.65,1963.0,12.0,37.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2084,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4531,Žilina,49.181892465,18.764905856,monolitický prostý betón,Nezistený,3.4,1990.0,10.55,11.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - HPOV,2084,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5898,Žilina,49.170883022,18.771487146,prefabrikovaný železobetón,Nezistený,2.8,1962.0,9.5,39.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2084,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5740,Žilina,49.16811366,18.770919529,prefabrikovaný železobetón,Nezistený,6.92,1962.0,9.0,43.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2084,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M4193,Žilina,49.149010387,18.748318488,prefabrikovaný železobetón,Nezistený,7.0,1976.0,8.0,31.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2084,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6251,Žilina,49.147209822,18.735211475,prefabrikovaný železobetón,Nezistený,7.55,1977.0,10.26,29.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2084,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3346,Žilina,49.206926759,18.777017253,prefabrikovaný predpätý betón,018090_001 Most cez potok Rosinka v obci Trnové,11.35,1966.0,9.0,13.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - HPOV,2085,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5166,Žilina,49.204865637,18.777696928,monolitický železobetón,Nezistený,5.8,1945.0,6.5,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2085,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4202,Žilina,49.1613829,18.782569408,monolitický železobetón,Nezistený,8.35,1948.0,6.7,11.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - HPOV,2086,Žilina,5,5,5,5,5,5,5,5,5,5,4,4
M226,Martin,49.12418,18.91026,monolitický železobetón,2130_001 Most ponad železničnú trať pred obcou Lipovec,36.5,1959.0,9.5,17.0,cesta III. triedy,rámová,Železnica,SC ŽSK - TUR,2130,Žilina,6,6,6,6,6,6,6,6,6,6,4,4
M1880,Martin,49.124606818,18.912738224,oceľ -  plnostenná,2130_002 Most cez rieku Váh pred obcou Lipovec,126.879,1959.0,10.08,28.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2130,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M1369,Martin,49.126305906,18.922052436,monolitický železobetón,2130_003 Most cez miestny potok pred obcou Lipovec,5.5,1959.0,9.6,50.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2130,Žilina,1,1,1,1,1,1,1,1,1,1,4,4
M5988,Martin,49.126631308,18.923256335,monolitický železobetón,2130_004 Most ponad miestnu komunikáciu v obci Lipovec,6.0,1959.0,9.4,14.0,cesta III. triedy,dosková,Miestna komunikácia,SC ŽSK - TUR,2130,Žilina,4,4,4,4,4,4,4,4,4,4,5,5
M1552,Martin,49.126899747,18.924316568,monolitický predpätý betón,2130_005 Most cez Krpeliansky derivačný kanál Váhu v obci Lipovec,46.3,2000.0,10.16,32.0,cesta III. triedy,trámová,Kanál,SC ŽSK - TUR,2130,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M3449,Martin,49.127932421,19.094325738,monolitický železobetón,2131_002 Nosná konštrukcia cesty ponad hydrocentrálu Krpeľanskej priehrady,54.0,1958.0,6.3,50.0,cesta III. triedy,dosková,Vodná nádrž,SC ŽSK - TUR,2131,Žilina,1,1,1,1,1,1,1,1,1,1,3,3
M2528,Martin,49.12789285,19.094793197,monolitický železobetón,2131_003 Mostný objekt cez jalový výpust Krpeľanskej priehrady,13.2,1958.0,6.1,50.0,cesta III. triedy,dosková,Vodná nádrž,SC ŽSK - TUR,2131,Žilina,1,1,1,1,1,1,1,1,1,1,4,4
M333,Martin,49.128082459,19.095909696,oceľ -  plnostenná,2131_004 Most cez Váh za výpustom Krpeľanskej priehrady,58.0,1958.0,5.9,50.0,cesta III. triedy,trámová,Vodná nádrž,SC ŽSK - TUR,2131,Žilina,1,1,1,1,1,1,1,1,1,1,5,5
M5101,Martin,49.109768813,19.075841149,prefabrikovaný železobetón,2131_005 Most cez potok Roztoky v obci Nolčovo,3.5,1973.0,9.5,36.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2131,Žilina,3,3,3,3,3,3,3,3,3,3,5,5
M6624,Martin,49.099061973,19.070802071,monolitický železobetón,2131_006 Most cez Horský potok v obci Konské,2.7,1942.0,6.2,9.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2131,Žilina,6,6,6,6,6,6,6,6,6,6,4,4
M3085,Martin,49.085053159,19.05325645,prefabrikovaný železobetón,2131_007 Most cez Podhradský potok v obci Podhradie,7.6,1967.0,9.9,31.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2131,Žilina,3,3,3,3,3,3,3,3,3,3,4,4
M7774,Martin,49.086161709,19.052073052,prefabrikovaný železobetón,2131_008 Most cez Podhradský potok v obci Podhradie č.2,5.2,1967.0,9.3,42.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2131,Žilina,3,3,3,3,3,3,3,3,3,3,4,4
M2707,Martin,49.097862434,19.021397888,monolitický železobetón,2131_009 Most cez Kantorský potok pri odbočke do obce Turčianska Štiavnička,5.3,1967.0,7.6,17.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2131,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3435,Martin,49.082073732,19.02072224,monolitický prostý betón,2132_001 Most cez Kantorský potok v obci Turčianska Štiavnička,3.6,1932.0,7.25,6.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - TUR,2132,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M3791,Martin,49.06044,19.01874,prefabrikovaný železobetón,2132_002 Most ponad miestny potok za obcou Turčianska Štiavnička,6.17,1998.0,6.08,32.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - TUR,2132,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M6182,Martin,49.057764081,19.019532107,monolitický prostý betón,Nezistený,8.7,1959.0,5.7,24.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M4126,Martin,49.053380393,19.023255589,monolitický železobetón,Nezistený,4.0,1958.0,6.6,19.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6073,Martin,49.040436536,18.991463161,monolitický železobetón,Nezistený,6.25,1945.0,6.3,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M1005,Martin,49.002311994,18.981518108,monolitický železobetón,Nezistený,8.7,1958.0,7.9,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M7096,Martin,48.985789838,18.967981858,prefabrikovaný železobetón,Nezistený,8.9,1970.0,10.7,24.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M5015,Martin,48.939289733,18.925448495,prefabrikovaný železobetón,Nezistený,7.9,1970.0,6.2,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5660,Turčianske Teplice,48.889129534,18.867995452,monolitický železobetón,Nezistený,3.85,1958.0,8.0,13.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - TUR,2132,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M5178,Turčianske Teplice,48.879304311,18.862125036,monolitický železobetón,Nezistený,6.2,1958.0,7.1,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2132,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6187,Martin,49.115704611,19.034031322,prefabrikovaný predpätý betón,Nezistený,11.0,1961.0,9.0,24.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - TUR,2133,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2771,Martin,49.147495319,19.088257887,monolitický železobetón,Nezistený,3.4,1934.0,7.7,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2134,Žilina,5,5,5,5,5,5,5,5,5,5,4,4
M762,Martin,49.15131365,19.084496207,monolitický železobetón,Nezistený,3.0,1934.0,9.2,18.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2134,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6678,Martin,49.154020397,19.091734931,prefabrikovaný železobetón,Nezistený,13.0,1957.0,7.2,28.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - TUR,2134,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1761,Ružomberok,49.084356698,19.281444353,prefabrikovaný predpätý betón,2211_001 Most ponad rieku Váh v k.ú. mesta Ružomberok - Rybárpole,72.7,1972.0,10.5,20.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - LIP,2211,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4517,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,Nezistený,3,3,3,3,0,0,0,0,0,0,0,0
M6703,Ružomberok,49.122990735,19.170207437,monolitický predpätý betón,2212-1  Most cez rieku Váh - Lubochňa,69.0,1968.0,9.0,30.0,cesta III. triedy,rámová,Vodný tok,SC ŽSK - LIP,2212,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3036,Ružomberok,49.083977249,19.308861183,monolitický železobetón,2213-1 Most cez potok Likavka - Ružomberok /18104-1/,6.35,1939.0,8.0,10.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2891,Ružomberok,49.089122005,19.352410945,prefabrikovaný železobetón,2213-2 Most cez bezmenný potok v obci Lisková /18104-2/,3.5,1898.0,8.45,18.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M2289,Ružomberok,49.091379744,19.35839735,monolitický železobetón,2213-3  Most cez bezmenný potok v obci Lisková  /18104-3/,4.4,1934.0,6.6,12.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2687,Ružomberok,49.097481264,19.387359527,kameň,2213-4  Most cez potok Turíčanka pri obci Turík /18104-4/,3.7,1870.0,6.5,15.0,cesta III. triedy,klenbová,Vodný tok,SC ŽSK - LIP,2213,Žilina,5,5,5,5,5,5,4,4,4,4,4,4
M2281,Ružomberok,49.099911308,19.409705272,monolitický železobetón,2213-5 Most cez potok Teplianka v obci Liptovská Teplá /18104-5/,7.45,1928.0,7.5,32.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M732,Ružomberok,49.098293885,19.412512694,monolitický železobetón,2213-7 Most cez  bezmenný potok v obci Liptovská Teplá /18104-7 pri polícii/,2.1,1939.0,7.7,12.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7200,Ružomberok,49.10249865,19.434309547,prefabrikovaný predpätý betón,2213-008 Most ponad železničnú trať v k.ú. obce Bešeňová,46.3,1974.0,9.0,15.0,cesta III. triedy,dosková,Železnica,SC ŽSK - LIP,2213,Žilina,5,5,5,5,5,5,6,6,6,6,6,6
M3160,Liptovský Mikuláš,49.135804837,19.513835738,prefabrikovaný predpätý betón,018104_009 Most cez potok Kvačianka,18.1,1975.0,10.0,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2213,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4891,Ružomberok,49.083277174,19.354863721,monolitický železobetón,2214-1 Most cez melioračný kanál v obci Lisková /18105-1/,3.8,1968.0,10.0,32.0,cesta III. triedy,rámová,Vodný tok,SC ŽSK - LIP,2214,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M7316,Ružomberok,49.084643659,19.354698543,prefabrikovaný predpätý betón,2214-2 Most cez rieku Váh v obci Lisková  /18105-2/,65.17,1987.0,8.25,35.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2214,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6018,Ružomberok,49.102689614,19.386869564,prefabrikovaný železobetón,2215-1 Most cez potok Turík v obci Turík  /18106-1/,4.7,1966.0,6.0,55.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2215,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M4800,Ružomberok,49.104631714,19.384912361,prefabrikovaný železobetón,2215-2  Most cez potok Turík  v obci Turík /18106-2/,2.7,1966.0,5.85,37.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2215,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M148,Ružomberok,49.107284634,19.381252142,prefabrikovaný železobetón,2215-3 Most cez potok Turík v obci Turík  /18106-3/,4.4,1966.0,6.25,66.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2215,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M5812,Ružomberok,49.108333183,19.380372781,prefabrikovaný železobetón,2215-4  Most cez potok Turík v obci Turík  /18106-4/,3.0,1966.0,5.85,34.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2215,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M511,Ružomberok,49.102686926,19.405312241,prefabrikovaný železobetón,2216-1  Most ponad poľnú cestu v obci Liptovská Teplá  /18107-1 výhon dobytka/,8.26,1978.0,9.5,36.0,cesta III. triedy,trámová,Účelová komunikácia,SC ŽSK - LIP,2216,Žilina,3,3,3,3,3,3,3,3,3,3,5,5
M129,Ružomberok,49.122689901,19.407736657,prefabrikovaný železobetón,2216-2 Most cez potok Teplianka v obci Lúčky  /18107-2/,4.06,1978.0,70.6,36.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - LIP,2216,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M2186,Ružomberok,49.124554936,19.406671541,prefabrikovaný železobetón,2216-2A Most cez potok Teplianka v obci Lúčky  /18107-2A/,2.7,1994.0,Nezistený,27.0,cesta III. triedy,rámová,Vodný tok,SC ŽSK - LIP,2216,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M2597,Ružomberok,49.127476971,19.403227627,monolitický železobetón,2216-3 Most cez potok Teplianka v obci Lúčky /18107-3/,4.5,1910.0,23.0,20.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M3978,Ružomberok,49.141931592,19.382680058,prefabrikovaný železobetón,2216-4  Most cez  potok Teplianka - Lúčky /18107-4/,3.2,1903.0,6.1,17.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,4,4,4,4,4,4,4,4,4,4,6,6
M955,Ružomberok,49.142603094,19.380590959,prefabrikovaný železobetón,2216-5  Most cez  potok Teplianka - Lúčky  /18107-5/,5.9,1903.0,6.3,34.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,4,4,4,4,4,4,4,4,4,4,6,6
M5352,Ružomberok,49.147849169,19.376715241,prefabrikovaný železobetón,2216-6 Most cez potok Teplianka - Lúčky  /18107-6/,6.5,1987.0,6.2,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M1458,Ružomberok,49.164163548,19.371020609,prefabrikovaný železobetón,2216-7   Most cez potok Teplianka - Lúčky  /18107-7/,5.2,1987.0,6.6,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3052,Ružomberok,49.168994773,19.373589213,prefabrikovaný železobetón,2216-8  Most cez potok Teplianka - Lúčky  /18107-8/,7.6,1985.0,6.5,31.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2216,Žilina,3,3,3,3,3,3,3,3,3,3,6,6
M4054,Dolný Kubín,49.179764925,19.385738616,monolitický železobetón,Nezistený,2.75,1938.0,5.5,22.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - ORA,2216,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M5623,Ružomberok,49.120841392,19.412028797,prefabrikovaný predpätý betón,2217_001 Most cez potok Teplianka pred obcou Kalameny(MO 018108-001),15.24,1976.0,8.74,21.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2217,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5920,Ružomberok,49.077490841,19.338761188,prefabrikovaný predpätý betón,2219-1  Most cez potok Štiavničanka  v obci Liptovská  Štiavnička /MO 18111-1/,13.32,1981.0,11.0,26.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2219,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M7721,Ružomberok,49.068222264,19.341636568,prefabrikovaný železobetón,2219-2  Most cez potok Štiavničanka v  obci Liptovská Šťiavnička  /MO 18111-2/,8.52,1964.0,11.6,28.0,cesta III. triedy,dosková,Vodný tok,SC ŽSK - LIP,2219,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5049,Liptovský Mikuláš,49.122051536,19.547937564,prefabrikovaný predpätý betón,018113_001 Most cez potok Petruška v obci Liptovský Trnovec  /MO 18113-1/,11.0,1977.0,9.0,24.0,cesta III. triedy,trámová,Vodný tok,SC ŽSK - LIP,2320,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
