ID mosta,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Okres,Longitude,Latitude,Material,Názov mosta,Dĺžka premostenia,Rok postavenia,Volná šírka mosta,Normána zaťažiteľnost,Trieda PK,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023
M5909,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Námestovo,19.266720309,49.39461963,prefabrikovaný železobetón,Nezistený,17.9,1971,8.05,38.0,cesta III. triedy,Žilina,2,2,2,2,2,2,2,2,2,2,2,2
M5951,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Námestovo,19.263253331,49.400042896,prefabrikovaný predpätý betón,Nezistený,12.0,1971,7.2,20.0,cesta III. triedy,Žilina,5,5,5,5,5,5,5,5,5,5,5,5
M7705,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Čadca,18.997272565,49.349218615,prefabrikovaný železobetón,Nezistený,8.2,1973,7.0,67.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M7451,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Čadca,18.994435516,49.357878866,prefabrikovaný železobetón,Nezistený,5.62,1974,7.9,42.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4383,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Dobrý,Dobrý,Dobrý,Čadca,18.897517606,49.351207127,prefabrikovaný železobetón,Nezistený,14.7,1963,7.5,30.0,cesta III. triedy,Žilina,5,5,5,5,5,5,5,5,5,3,3,3
M1819,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Čadca,18.915531066,49.34526521,prefabrikovaný železobetón,Nezistený,6.7,1981,7.0,29.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5606,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Nezistený,Bezchybný,Námestovo,19.34766,49.32484,oceľ -  plnostenná,Most cez potok Radzovka v obci Hruštín,5.13,2000,9.52,40.0,miestna neurčená,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M3413,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Námestovo,19.30142,49.30773,oceľ -  plnostenná,Most cez potok Hruštínka pred obcou Hruštín,5.5,1971,6.0,22.0,miestna neurčená,Žilina,1,1,1,1,1,1,1,1,1,1,1,1
M2513,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Námestovo,19.356774594,49.334320332,oceľ -  plnostenná,Nezistený,2.3,1992,8.4,34.0,cesta III. triedy,Žilina,3,3,3,3,3,3,3,3,3,3,3,3
M6497,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Námestovo,19.383924303,49.348232614,kameň,521003_001 Most cez potok Hruštínka,17.9,1947,5.5,12.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M3093,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Námestovo,19.383796356,49.34842962,kameň,Nezistený,2.9,1947,6.0,6.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M5153,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Námestovo,19.501430611,49.434227237,monolitický železobetón,Nezistený,4.5,1954,10.1,10.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M6966,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Námestovo,19.493227639,49.43653147,monolitický železobetón,Nezistený,5.9,1954,8.1,10.0,cesta III. triedy,Žilina,4,4,4,4,4,4,4,4,4,4,4,4
M4281,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Námestovo,19.481709712,49.442537245,kameň,2286_003 Mot cez miestny potok v obci Klin,2.5,1948,8.7,16.0,cesta III. triedy,Žilina,6,6,6,6,6,6,6,6,6,6,6,6
M6162,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Zlý,Levice,18.788415748,48.316869904,monolitický železobetón,Most cez potok Almaška v obci Jabloňovce,8.75,1929,5.0,6.0,cesta III. triedy,Nitra,3,3,3,3,4,4,4,4,4,4,5,5
M2096,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Banská Štiavnica,18.859251453,48.326179725,prefabrikovaný železobetón,"1587-4 Most cez potok Klastava v km 9,706 Klastava (524001-004)",6.1,1972,5.0,27.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,4,4,4
M7056,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Banská Štiavnica,18.892480406,48.35188252,monolitický železobetón,"1587-5 Most cez potok v km 15,146 Beluj (524001-005)",4.3,1957,5.6,39.0,cesta III. triedy,Banská Bystrica,2,2,2,2,2,3,3,3,3,3,3,3
M6024,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Banská Štiavnica,18.890222353,48.363288701,monolitický železobetón,"1587-6 Most cez jarok v km 16,7 Prenčov (524001-006)",2.1,1959,6.5,14.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M5728,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Levice,18.750300789,48.333610139,monolitický železobetón,Most cez potok Sikenica - Bohunice,15.4,1927,5.8,14.0,cesta III. triedy,Nitra,4,4,4,5,5,5,5,5,5,5,5,5
M6075,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Zlý,Zlý,Banská Štiavnica,18.897452486,48.437110319,monolitický železobetón,"2535-1 Most cez potok v km 1,488 Podsitnianska (525002-001)",4.3,1946,7.1,11.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,4,4,4,4,5,5,5
M7740,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Banská Štiavnica,18.965318723,48.449570581,monolitický železobetón,"2536-2 Most cez Kolpašský potok v km 4,849 Banský Studenec (525003-002)",4.2,1950,5.75,23.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M317,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Banská Štiavnica,18.967821728,48.449050581,prefabrikovaný železobetón,"2536-3 Most cez Kolpašský potok v km 5,051 Banský Studenec (525003-003)",3.0,1972,5.7,49.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,4,4,4
M2343,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Banská Štiavnica,18.971329126,48.446182233,prefabrikovaný železobetón,"2536-4 Most cez Kolpašský potok v km 5,467 Banský Studenec (525003-004)",5.15,1972,4.3,22.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M3353,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Banská Štiavnica,18.975332192,48.445030232,monolitický železobetón,"2536-5 Most cez Kolpašský potok v km 5,797 Banský Studenec (525003-005)",4.1,1950,5.25,18.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M1802,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Banská Štiavnica,18.921195439,48.503131938,oceľ -  plnostenná,"2538-1 Most cez potok Teplá v km 3,715 Podhorie (525005-001)",3.0,1927,4.76,16.0,cesta III. triedy,Banská Bystrica,6,6,6,6,6,6,6,6,6,6,6,6
M2593,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Žiar nad Hronom,18.950727827,48.573463348,prefabrikovaný železobetón,"2538-002 Most cez jarok v km 14,961 Jalná (525005-002)",6.6,1972,7.5,58.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,4,4,4,4,4,4
M2362,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Žiar nad Hronom,18.951412725,48.574729616,prefabrikovaný železobetón,"2538-003 Most cez potok v km 15,111 Jalná (525005-003)",2.9,1972,7.5,39.0,cesta III. triedy,Banská Bystrica,2,2,2,2,2,2,4,4,4,4,4,4
M4533,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Žiar nad Hronom,18.955439436,48.580996172,monolitický železobetón,2538-004 Most cez jarok nad obcou Jalná (525005-004),6.0,1956,6.2,25.0,cesta III. triedy,Banská Bystrica,4,4,4,4,4,4,3,3,3,4,4,4
M7169,Veľmi dobrý,Veľmi dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Žiar nad Hronom,18.954756095,48.587067944,prefabrikovaný predpätý betón,"2538-005 Most cez rieku Hron v km 16,651 Jalná (525005-005)",59.9,1968,8.25,22.0,cesta III. triedy,Banská Bystrica,2,2,4,4,4,4,4,4,4,4,4,4
M5137,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Banská Štiavnica,18.945513756,48.471119556,monolitický železobetón,"2539-1 Most cez potok v km 0,077 Banská Belá (525006-001)",3.25,1955,7.8,14.0,cesta III. triedy,Banská Bystrica,2,2,2,2,2,3,3,3,3,4,4,4
M2163,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Krupina,19.090567908,48.319424698,monolitický železobetón,2564-1 Most cez zrážkový potok v obci Bzovík (526001-001),2.5,1954,9.0,28.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,4,4
M1345,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Krupina,19.066415191,48.296625339,monolitický železobetón,2564-2 Most cez Čekovský  potok v obci Uňatín (526001-002),6.0,1956,7.5,32.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,4,4
M4101,Dobrý,Dobrý,Dobrý,Dobrý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Krupina,19.101772602,48.308171519,prefabrikovaný železobetón,2565-1 Most cez potok Jalšovík v obci Horný Jalšovík (526002-001),4.0,1972,5.5,32.0,cesta III. triedy,Banská Bystrica,3,3,3,3,5,5,5,5,5,5,5,5
M126,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.105845611,48.306963383,monolitický železobetón,2565-2 Most cez horský potok pred obcou Kozí Vrbovok (526002-002),2.8,1957,7.3,28.0,cesta III. triedy,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4
M3366,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.114698643,48.299761353,monolitický železobetón,2565-3 Most cez potok Vrbovčok  v obci Kozí Vrbovok (526002-003),7.1,1956,7.5,20.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M4763,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.139075749,48.295243351,monolitický železobetón,2565-4 Most cez potok Trpinec v obci Trpín (526002-004),6.2,1948,7.5,41.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M3239,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.153535159,48.295988997,monolitický železobetón,2565-5 Most cez potok Slatina za obcou Trpín (526002-005),4.2,1950,8.2,18.0,cesta III. triedy,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4
M1459,Dobrý,Dobrý,Dobrý,Dobrý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Veľmi zlý,Krupina,19.155083443,48.295346584,monolitický železobetón,2565-6 Most cez potok  pred obcou Litava (526002-006),2.27,1936,6.1,26.0,cesta III. triedy,Banská Bystrica,3,3,3,3,5,5,5,5,5,5,5,6
M4099,Dobrý,Dobrý,Dobrý,Havarijný,Havarijný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Bezchybný,Krupina,19.178496678,48.299185581,monolitický železobetón,2565-7 Most cez potok Litava v obci Litava (526002-007),8.15,1972,7.85,32.0,cesta III. triedy,Banská Bystrica,3,3,3,7,7,1,1,1,1,1,1,1
M174,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Krupina,19.187464685,48.284625594,monolitický železobetón,2565-8 Most cez potok Lehôtka za obcou Litava (526002-008),12.0,1959,8.0,42.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,4,4
M7397,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.196241946,48.275111485,monolitický železobetón,2565-9 Most cez potok Slavková za osadou Lažtek (526002-009),3.0,1957,8.0,28.0,cesta III. triedy,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4
M6895,Dobrý,Dobrý,Dobrý,Dobrý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Veľmi zlý,Veľmi zlý,Krupina,19.082760795,48.290746374,prefabrikovaný železobetón,2566-1 Most cez potok Jalšovík pred obcou Horný Badín (526003-001),7.3,1947,6.0,60.0,cesta III. triedy,Banská Bystrica,3,3,3,3,5,5,5,5,5,5,6,6
M722,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Krupina,19.067487692,48.270320841,monolitický železobetón,2566-3 Most cez Selecký potok v obci Dolný Badín (526003-003),3.5,1946,6.2,20.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,4,4
M1813,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Krupina,19.064983945,48.266739299,kameň,2566-4 Most cez p. Jalšovík v obci Dolný Badín (526003-004),3.3,1933,6.8,16.0,cesta III. triedy,Banská Bystrica,2,2,2,2,2,3,3,3,3,3,4,4
M3672,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.074587015,48.25790109,monolitický železobetón,2566-5 Most cez potok Vrbovčok v obci Čabradský Vrbovok (526003-005),9.5,1933,6.2,8.0,cesta III. triedy,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4
M2162,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.076967395,48.257046811,monolitický železobetón,2566-6 Most cez potok Vrbovčok v obci Čabradský Vrbovok (526003-006),3.0,1948,8.7,22.0,cesta III. triedy,Banská Bystrica,2,2,2,2,2,3,3,3,3,3,3,3
M1228,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Krupina,19.070877062,48.247039111,monolitický prostý betón,2566-7 Most cez horský potok  pred obcou Drieňovo (526003-007),4.8,1952,8.5,50.0,cesta III. triedy,Banská Bystrica,2,2,2,2,3,3,3,3,3,3,3,4
M292,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Veľký Krtíš,19.085525832,48.179336309,prefabrikovaný železobetón,526003-008 Most cez járok pri jazere pred obcou Hrušov,2.3,1976,7.5,23.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,4,4,4
M3128,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Veľmi zlý,Veľký Krtíš,19.09955,48.13683,prefabrikovaný predpätý betón,2566-9 Most cez potok Veľký medzi obcami Hrušov a Vinica (526003-009),16.5,1961,7.45,30.0,cesta III. triedy,Banská Bystrica,5,5,5,5,5,5,5,5,5,5,5,6
M4656,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.139102736,48.286538088,monolitický železobetón,2568-1 Most cez potok Trpinec za obcou Trpín (526005-001),5.0,1947,7.9,22.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M6976,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Krupina,19.147113667,48.239651139,monolitický železobetón,2568-4 Most cez potok Bukovina za obcou Cerovo (526005-004),4.4,1939,6.0,18.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,4
M3571,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.146272146,48.238070877,monolitický železobetón,2568-5 Most cez potok Bukovina za obcou Cerovo (526005-005),4.3,1938,7.0,17.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,4,4,4,4
M1141,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.143118782,48.235569409,monolitický železobetón,2568-6 Most cez potok Bukovina za obcou Cerovo (526005-006),3.0,1939,7.0,26.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M5851,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.135273081,48.233228078,monolitický železobetón,2568-7 Most cez potok Bukovina za obcou Cerovo (526005-007),4.0,1940,7.0,18.0,cesta III. triedy,Banská Bystrica,2,2,2,2,4,4,4,4,4,4,4,4
M2094,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Zlý,Zlý,Zlý,Zlý,Veľký Krtíš,19.134857209,48.231825144,monolitický železobetón,526005-009 Most cez záplavové územie medzi hr. okresu a obcou Čelovce,5.3,1940,6.6,9.0,cesta III. triedy,Banská Bystrica,4,4,4,4,4,4,4,5,5,5,5,5
M6914,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Zlý,Veľký Krtíš,19.13476,48.23134,prefabrikovaný predpätý betón,2568-10 Most cez potok Litava medzi hr. okresu a obcou Čelovce (526005-010),14.7,1962,8.03,19.0,cesta III. triedy,Banská Bystrica,4,4,4,5,5,5,5,5,5,5,5,5
M3634,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Veľký Krtíš,19.143950211,48.183929513,monolitický železobetón,526005-011 Most cez Veľký potok v obci Čelovce,6.0,1936,7.0,15.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,4,4,4
M7250,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.179221395,48.300630146,monolitický železobetón,2569-1 Most cez Belakovský potok v obci Litava (526006-001),4.25,1957,8.3,32.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M271,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Krupina,19.179215429,48.306625107,monolitický železobetón,2569-2 Most cez potok Litava za obcou Litava (526006-002),7.1,1948,5.5,22.0,cesta III. triedy,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,4
M4471,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.127560734,48.338163917,monolitický železobetón,2570-1 Most cez potok Jalšovík v obci Dolné Mladonice (526007-001),5.1,1952,7.7,32.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M3638,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Krupina,19.171697992,48.359050318,prefabrikovaný železobetón,2570-3 Most cez potok Naklo pred obcou Senohrad (526007-003),3.9,1973,7.0,39.0,cesta III. triedy,Banská Bystrica,3,3,3,3,4,4,4,4,4,4,4,5
M3543,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Krupina,19.122000256,48.350602237,monolitický železobetón,2571-1 Most cez Čekovský potok v obci Čekovce (526008-001),6.8,1948,5.8,37.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M1006,Dobrý,Dobrý,Dobrý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Poltár,19.838279414,48.577700509,prefabrikovaný predpätý betón,526012-001_Most cez potok Rimava v obci Kokava nad Rim.,9.46,1953,9.85,35.0,cesta III. triedy,Banská Bystrica,3,3,3,4,4,4,4,4,4,4,4,4
M204,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Zlý,Poltár,19.802899624,48.605719593,monolitický železobetón,526012-002_Most cez potok Tichý v obci Utekáč,2.6,1920,7.0,7.0,cesta III. triedy,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,5
M7640,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Poltár,19.79531198,48.611588447,monolitický železobetón,526012-003_Most cez Cisársky potok pri obci Utekáč,2.85,1953,5.3,35.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,3
M2630,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Poltár,19.771745573,48.6173774,monolitický železobetón,526012-004_Most cez potok Rimavica pri obci Havrilovo,8.1,1953,6.0,25.0,cesta III. triedy,Banská Bystrica,3,3,3,3,3,3,3,3,3,3,3,4
M1455,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Uspokojivý,Poltár,19.754168059,48.62416731,prefabrikovaný železobetón,526012-005_Most cez potok Rimavica,6.95,1982,9.95,49.0,cesta III. triedy,Banská Bystrica,4,4,4,4,4,4,4,4,4,4,4,4
M5406,Veľmi dobrý,Veľmi dobrý,Veľmi dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Dobrý,Uspokojivý,Brezno,19.707201945,48.643603527,prefabrikovaný železobetón,2724-6_Most cez rieku Rimavica (526012-006),4.61,1992,8.0,29.0,cesta III. triedy,Banská Bystrica,2,2,2,3,3,3,3,3,3,3,3,4
M4301,Zlý,Zlý,Zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Veľmi zlý,Brezno,19.68382046,48.646909091,prefabrikovaný železobetón,2724-7_Most cez rieku Rimava v osade Javorina (526012-007),4.8,1975,7.55,9.0,cesta III. triedy,Banská Bystrica,5,5,5,6,6,6,6,6,6,6,6,6
