ID_mosta,Trieda_PK,Číslo_PK,Názov_mosta,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Počiatočný_uzol,Koncový_uzol,úsek_ID,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,n_2024
M9665,cesta I. triedy,68,Most  oceľový na ceste I/68 nad riekou Torysa,50,48.58,21.14,237.0,Nezistený,Nezistený,32.0,80.0,196.0,Nezistený,Vodný tok,2017,A,3.0,161.974,164.524,8.0,8.0,3566.0,3436.0,STAT,SSC - IVSC KE,Prešov,3722A52008,3722A22801,848567,Prešov,0,0,0,0,0,0,0,0,0,1,3,3,3
M8807,cesta I. triedy,66,"67_054N2 Most nad MK, Slavkovským potokom a železničnou vlečkou, pravý most",054N2,49.08166,20.33323,650.0,trámová,spriahnutá betón-betón,32.0,80.0,196.0,projektovaná,"Miestna komunikácia,  Vodný tok,  Železnica",2011,STN 73 6203,6.0,161.9,173.1,,10.25,,,STAT,SSC - IVSC KE,Poprad,2733A28410,2734B00402,1038693,Prešov,0,0,0,0,1,1,3,3,3,3,3,3,3
M8726,cesta I. triedy,66,"67_054N1 Most nad MK, Slavkovským potokom a žel. vlečkou- ľavý",054N1,49.08167,20.33324,650.0,trámová,spriahnutá betón-betón,32.0,80.0,196.0,projektovaná,"Miestna komunikácia,  Vodný tok,  Železnica",2011,STN 73 6203,7.0,161.9,173.1,,10.25,,,STAT,SSC - IVSC KE,Poprad,2734B00401,2733A28411,28242,Prešov,0,0,0,0,1,1,3,3,3,3,3,3,3
M948,cesta I. triedy,68,68-021 Most cez železničnú trať v obci Ľubotín,21,49.267498556,20.870997252,494.89475,dosková,prefabrikovaný predpätý betón,32.0,60.0,168.0,statický výpočet,Železnica,1980,Nezistený,6.0,146.22,,11.5,9.0,,,STAT,SSC - IVSC KE,Stará Ľubovňa,2741A22500,2741A00201,220800,Prešov,5,5,5,6,6,6,6,6,6,2,2,3,3
M9564,cesta I. triedy,77,Most  77 -049A nad údolím bezmenného potoka na obchvate Bardejova,77 -049A,49.171123,21.152637,323.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,Nezistený,Vodný tok,2016,"ZM, ZM2",5.0,144.16,144.96,11.5,11.5,2057.44,2090.0,STAT,SSC - IVSC KE,Bardejov,2742A30502,2742A30314,718966,Prešov,0,0,0,0,0,1,1,1,1,3,3,3,3
M4629,cesta I. triedy,65D,65D_002 Most nad železnicou,2,49.042852549,18.909628135,414.123749,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,1999,Nezistený,5.0,136.32,,10.75,10.75,,,STAT,SSC - IVSC ZA,Martin,2633A01803,2633A02300,222773,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M7905,cesta I. triedy,51,51_094 Most cez potok Trnávka a MK v Trnave,94,48.397433,17.570973,163.0,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,"Miestna komunikácia,  Vodný tok",2012,A,3.0,129.1,131.9,11.5,11.5,1877.4,1752.0,STAT,SSC - IVSC BA,Trnava,3533A05703,3533A05801,111307,Trnava,0,0,1,3,3,3,3,3,3,3,3,3,3
M5009,cesta I. triedy,59,"59_073 Most nad cestou III/05918, Vetva A, k.ú. Dolný Kubín",73,49.20348,19.30212,494.78,trámová,monolitický železobetón,33.0,56.0,92.0,podľa tabuliek,Cestná komunikácia,1983,Nezistený,5.0,127.1,,11.5,11.5,,,STAT,SSC - IVSC ZA,Dolný Kubín,2632A00801,2632A16100,6429,Žilina,4,4,4,4,4,4,3,3,3,3,3,3,3
M9672,cesta I. triedy,61,Most nad diaľnicou D1 v MÚK Blatné,Nezistený,48.24655,17.41034,129.00895690918,Nezistený,Nezistený,32.0,80.0,196.0,Nezistený,Cestná komunikácia,2017,Nezistený,,124.16,,,,,,STAT,SSC - IVSC BA,Senec,4511A48416,4511A48404,877929,Bratislava,0,0,0,0,0,0,0,0,0,0,0,3,3
M6744,cesta I. triedy,18,"18_302 Most cez prívodový kanál, k.ú. Turany",302,49.122647298,19.044494255,416.288499,trámová,monolitický železobetón,32.0,80.0,196.0,odhadom,Kanál,1953,Nezistený,3.0,117.2,,9.5,9.5,,,STAT,SSC - IVSC ZA,Martin,2634A00600,2634A06901,1791,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M9496,cesta I. triedy,17,68_074 Most na ceste I/68 v križovatke Košice - juh,74,48.64389,21.26872,197.0,dosková,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Cestná komunikácia,2013,A,6.0,116.8,119.0,11.5,11.5,1642.2,1693.6,STAT,SSC - IVSC KE,Košice - okolie,3742A30500,3742A34802,5293,Košice,0,0,0,0,1,1,1,1,3,3,3,3,3
M625,cesta I. triedy,59,59_087 Most cez rieku Orava  za obcou Dlhá nad Oravou,87,49.270919894,19.460322449,543.126999,oblúková,monolitický železobetón,32.0,80.0,196.0,projektovaná,"Vodný tok,  Železnica",1956,A,3.0,115.21,,12.0,9.0,,,STAT,SSC - IVSC ZA,Dolný Kubín,2641A25000,2641A25300,341601,Žilina,1,1,1,1,1,1,1,1,1,1,1,3,3
M6418,cesta I. triedy,59,"59_062 Most cez želežničnú trať, k.ú. Ružomberok",62,49.086748499,19.303492977,484.15325,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,podľa tabuliek,Železnica,1967,Nezistený,5.0,112.75,,12.0,9.0,,,STAT,SSC - IVSC ZA,Ružomberok,2634A02701,2634A01703,2841,Žilina,1,1,1,1,1,1,1,1,1,1,1,1,3
M9557,cesta I. triedy,75,Most nad ŽSR a poľnou cestou pri meste Galanta,C  SO 205,48.18204,17.74145,115.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Železnica,  Účelová komunikácia",2015,"LM1,  LM2",4.0,108.4,111.2,11.5,11.5,1479.0,1495.0,STAT,SSC - IVSC BA,Galanta,4512A06304,4512A06305,640479,Trnava,0,0,0,0,0,0,0,0,0,3,3,3,3
M5757,cesta I. triedy,59,"59_074 Most cez miestnu komunikáciu, k.ú. Dolný Kubín",74,49.207889502,19.300182098,505.71825,trámová,prefabrikovaný predpätý betón,41.0,62.0,104.0,podľa tabuliek,Miestna komunikácia,1983,Nezistený,3.0,103.3,,12.5,11.5,,,STAT,SSC - IVSC ZA,Dolný Kubín,2632A16100,2632A04501,341735,Žilina,4,4,4,4,4,4,3,3,3,3,3,3,3
M5270,cesta I. triedy,59,"59_077 Most nad MK, Dolný Kubín",77,49.219361989,19.29880138,503.21325,trámová,prefabrikovaný predpätý betón,34.0,62.0,102.0,podľa tabuliek,Cestná komunikácia,1983,Nezistený,3.0,103.3,,12.87,11.5,,,STAT,SSC - IVSC ZA,Dolný Kubín,2632A04502,2632A04601,2818,Žilina,4,4,4,4,4,4,3,3,3,3,3,3,3
M3767,cesta I. triedy,21,73-022 Most cez rieku Ondava v obci Mestisko,22,49.248512341,21.601941362,206.707999,trámová,prefabrikovaný predpätý betón,31.0,90.0,270.0,podľa tabuliek,Vodný tok,1974,A,3.0,88.27,90.29,10.5,10.5,1187.313,1147.51,STAT,SSC - IVSC KE,Svidník,2831A00502,2831A20300,5790,Prešov,5,5,5,5,5,2,2,2,2,2,2,2,3
M9554,cesta I. triedy,75,Most cez potok Šárd pri meste Galanta,B SO 203,48.17718,17.71843,119.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2015,"model EC  LM1, LM2",3.0,87.3,90.96,11.5,11.5,1209.8,1204.4,STAT,SSC - IVSC BA,Galanta,4512A38012,4512A41103,640430,Trnava,0,0,0,0,0,0,0,0,0,3,3,3,3
M864,cesta I. triedy,21,73_024 Most cez rieku Ladomírka v meste Svidník,24,49.303137548,21.571662182,228.501,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1988,Nezistený,5.0,74.3,,15.5,15.5,,,STAT,SSC - IVSC KE,Svidník,2831A26603,2831A26900,236373,Prešov,6,6,2,2,2,2,2,2,2,2,2,2,3
M6633,cesta I. triedy,11,11_235A Most nad železnicou a MK v Budatíne,235A,49.238180707,18.737195512,340.247749,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,2004,Nezistený,5.0,71.3,,11.75,11.75,,,STAT,SSC - IVSC ZA,Žilina,2631A00403,2631A00307,9318,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M1362,cesta I. triedy,59,"59_076 Most cez miestnu komunikáciu, k.ú. Dolný Kubín",76,49.216344078,19.300121895,495.43075,trámová,prefabrikovaný predpätý betón,41.0,69.0,116.0,podľa tabuliek,Miestna komunikácia,1983,Nezistený,2.0,68.25,,13.92,11.5,,,STAT,SSC - IVSC ZA,Dolný Kubín,2632A04502,2632A04601,2818,Žilina,4,4,4,4,4,4,3,3,3,3,3,3,3
M4869,cesta I. triedy,9,"9_000A Most na križovatkovej vetve, smer Lehota pod Vtáčnikom",9-000A,48.724322541,18.574746134,283.8935,trámová,prefabrikovaný predpätý betón,34.0,96.0,209.0,odhadom,Cestná komunikácia,1985,Nezistený,3.0,64.0,65.94,7.53,7.5,699.62,725.12,STAT,SSC - IVSC ZA,Prievidza,3524A07707,3524A07705,7837,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M4757,cesta I. triedy,11,11_235 Most nad železnicou a MK v obci Budatín,235,49.238094513,18.737078985,339.9465,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,1962,Nezistený,5.0,63.8,,11.75,11.75,,,STAT,SSC - IVSC ZA,Žilina,2631A00302,2631A00401,9319,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M7430,cesta I. triedy,75,75_016 Most cez rieku Nitra v Nových Zámkoch,16,47.996218357,18.185473815,118.982,rámová,monolitický predpätý betón,28.0,38.0,210.0,porovnávací výpočet,Vodný tok,1975,Nezistený,1.0,62.0,,11.0,8.5,,,STAT,SSC - IVSC BA,Nové Zámky,4541A50700,4541A29000,928173,Nitra,5,5,5,5,5,5,5,5,5,5,3,3,3
M4092,cesta I. triedy,18,"18_358 Most cez rieku Belá, k.ú. Liptovský Hrádok",358,49.038320495,19.713095176,636.524,dosková,monolitický železobetón,32.0,80.0,196.0,podľa tabuliek,Vodný tok,1951,Nezistený,3.0,57.13,,10.2,10.2,,,STAT,SSC - IVSC ZA,Liptovský Mikuláš,2644A16600,2644A16700,211112,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M5733,cesta I. triedy,70,70_017 Most nad železnicou v meste Dolný Kubín - Bysterec,17,49.21337,19.2881,484.96,dosková,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,"Železnica,  Účelová komunikácia",1975,A,2.0,49.2,,10.6,10.6,,,STAT,SSC - IVSC ZA,Dolný Kubín,2632A29700,2632A29800,923809,Žilina,2,2,2,2,2,2,3,3,3,3,3,3,3
M136,cesta I. triedy,64,64_019 Most cez rieku Nitru v meste Nitra,19,48.307563479,18.089463711,141.339749,trámová,monolitický železobetón,22.0,79.0,177.0,odhadom,Vodný tok,1964,Nezistený,3.0,45.4,,15.0,10.0,,,STAT,SSC - IVSC BA,Nitra,4521A51701,4521A39600,114710,Nitra,4,4,4,5,5,5,4,5,5,3,3,3,3
M7901,cesta I. triedy,66,66-073A_Most na ceste I/66 nad cestou R1 (preložkou cesty I/66),073A,48.74188,19.18109,409.581,trámová,monolitický predpätý betón,32.0,80.0,196.0,Nezistený,Cestná komunikácia,2010,A,2.0,45.082,49.3,11.0,11.0,757.3,714.9,STAT,SSC - IVSC BB,Banská Bystrica,3614A00306,3614A27800,286131,Banská Bystrica,0,0,0,0,0,0,3,3,3,3,3,3,3
M985,cesta I. triedy,61,"61_080 Most cez železničnú trať, k.ú. Hloža - Podhorie",80,49.046409449,18.302757504,260.46675,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,1966,Nezistený,3.0,42.6,,11.5,11.5,,,STAT,SSC - IVSC ZA,Púchov,2543B00100,2543A04500,8641,Trenčín,1,1,1,1,1,1,1,1,1,1,1,3,3
M7136,cesta I. triedy,60,"18_258D Prieťah mestom Žilina, most nad podchodom pre peších a MK",258D,49.215607005,18.731786758,345.3545,dosková,monolitický železobetón,40.0,125.0,375.0,podľa tabuliek,Cestná komunikácia,1988,Nezistený,2.0,40.7,,9.0,9.0,,,STAT,SSC - IVSC ZA,Žilina,2631A00220,2631A00222,8466,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M715,cesta I. triedy,72,72_079 Most cez rieku Váh pri obci Kráľova Lehota,79,49.031231291,19.78444783,659.65875,dosková,prefabrikovaný predpätý betón,29.0,45.0,186.0,odhadom,Vodný tok,1952,"""A""",2.0,40.0,41.44,8.0,8.0,423.52,440.0,STAT,SSC - IVSC ZA,Liptovský Mikuláš,2644A00802,2644A09500,3603,Žilina,5,5,5,2,2,2,2,2,2,2,3,3,3
M1860,cesta I. triedy,20,Most cez Sekčov na ul. Rusínskej,1,48.991397185,21.261398361,241.6915,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,1980,Nezistený,1.0,39.6,22.2,13.0,13.0,,,STAT,SSC - IVSC KE,Prešov,3722A30800,3722A10602,452103,Prešov,1,1,1,1,1,1,1,1,3,3,3,3,3
M5074,cesta I. triedy,51,51-159 Most cez Klastavský potok v obci Ladzany,159,48.26726,18.90405,215.58,trámová,prefabrikovaný predpätý betón,32.0,90.0,290.0,statický výpočet,Vodný tok,1963,"LM1, LM2, LM3",3.0,39.0,41.715,6.5,6.5,253.5,253.5,STAT,SSC - IVSC BB,Krupina,4611A00801,4611A29400,2330,Banská Bystrica,5,5,5,5,5,6,6,2,2,3,3,3,3
M4532,cesta I. triedy,16,"16_277 Most nad železničnou vlečkou, k.ú. Slavec",277,48.57431132,20.460893958,238.57875,dosková,prefabrikovaný predpätý betón,30.0,88.0,194.0,statický výpočet,Železnica,1976,Nezistený,3.0,35.5,37.0,17.64,17.64,713.8,,STAT,SSC - IVSC KE,Rožňava,3732A30500,3732A02804,325857,Košice,3,3,3,3,4,2,2,2,2,2,2,2,3
M6897,cesta I. triedy,16,"50_278 Most cez miestny potok a miestnu komunikáciu, k.ú. Slavec",278,48.585089661,20.464908046,247.03125,dosková,prefabrikovaný predpätý betón,30.0,86.0,182.0,statický výpočet,Účelová komunikácia,1976,A,3.0,34.9,36.36,11.96,11.96,478.16,473.0,STAT,SSC - IVSC KE,Rožňava,3732A02803,3732A22000,689005,Košice,3,3,3,3,4,2,2,2,2,3,3,3,3
M9670,cesta I. triedy,20,"Most na ceste I/20 pred okružnou križovatkou Škultetyho - ZVL, 203-02",52,48.58,21.14,197.80046081543,rámová,monolitický železobetón,32.0,80.0,196.0,Nezistený,Cestná komunikácia,2015,EC,2.0,33.43,34.691,8.0,8.0,,663.0,STAT,SSC - IVSC KE,Prešov,3722A63400,3722A37400,849372,Prešov,0,0,0,0,0,0,0,0,0,3,2,3,3
M6357,cesta I. triedy,51,51_50 Most cez potok Chvojnica v k.ú. obce Holíč,50,48.821118182,17.141732078,164.523,trámová,prefabrikovaný predpätý betón,23.0,54.0,141.0,odhadom,Záplavové územie,1959,Nezistený,2.0,32.8,,11.0,9.0,,,STAT,SSC - IVSC BA,Skalica,3424A33100,3424A33200,259608,Trnava,5,5,5,5,5,5,5,5,5,5,3,3,3
M2334,cesta I. triedy,2,02_019 Most nad železnicou Brno-Bratislava pri obci Plavecký Štvrtok,19,48.398454069,17.016530125,178.48325,trámová,monolitický železobetón,18.0,42.0,98.0,Nezistený,Železnica,1934,Nezistený,3.0,32.6,,7.35,5.85,,,STAT,SSC - IVSC BA,Malacky,3444A15100,3444A15200,426596,Bratislava,3,3,3,3,3,3,3,3,3,3,3,3,3
M8327,cesta I. triedy,65,"65-016 Most nad riekou Žitava, Tesáre nad Žitavou",16,48.35003,18.37236,166.0,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2010,STN 73 6203/1996,1.0,30.47,33.35,11.722,11.722,481.0,497.5,STAT,SSC - IVSC BA,Zlaté Moravce,3544A00301,3544A05305,1855,Nitra,0,0,2,2,2,2,2,2,3,3,3,3,3
M2299,cesta I. triedy,21,73_027 Most cez potok Kapišovka za mestom Svidník,27,49.327306921,21.588428882,245.580499,trámová,prefabrikovaný predpätý betón,25.0,130.0,301.0,porovnávací výpočet,Vodný tok,1967,Nezistený,1.0,29.8,,8.5,8.5,,,STAT,SSC - IVSC KE,Svidník,2831A11800,2831A00701,1063099,Prešov,3,3,3,3,4,4,4,4,3,3,3,3,3
M3593,cesta I. triedy,61,"61_039 Most cez potok Klanečnica, k.ú. Nové Mesto nad Váhom",39,48.762447275,17.843521614,185.346749,trámová,prefabrikovaný železobetón,32.0,80.0,196.0,projektovaná,Vodný tok,1999,Nezistený,2.0,28.95,,8.0,8.0,,,STAT,SSC - IVSC ZA,Nové Mesto nad Váhom,3514A38900,3514A00307,290514,Trenčín,1,1,1,1,1,1,1,1,1,1,1,1,3
M6344,cesta I. triedy,67,67_012 Most cez rieku Slaná v meste Rožňava,12,48.658041962,20.520525808,285.428,trámová,prefabrikovaný predpätý betón,35.0,101.0,420.0,podľa tabuliek,Vodný tok,1987,Nezistený,1.0,28.15,,17.12,10.5,,,STAT,SSC - IVSC KE,Rožňava,3732A18300,3732A05902,324399,Košice,3,3,3,3,3,3,3,3,4,4,3,3,3
M7498,cesta I. triedy,64E,64A_002A Most cez Rajčianku v obci Rajecké Teplice,002A,49.130031771,18.679794883,417.3965,trámová,monolitický predpätý betón,32.0,80.0,196.0,projektovaná,Vodný tok,2003,Nezistený,1.0,27.59,,8.0,8.0,,,STAT,SSC - IVSC ZA,Žilina,2633A29200,2633A05400,398654,Žilina,2,2,2,2,2,2,2,2,2,2,2,2,3
M4868,cesta I. triedy,74,74_016 Most cez potok Hodkovec v obci Dlhé nad Cirochou,16,48.95762996,22.056808295,183.108999,trámová,monolitický predpätý betón,32.0,80.0,196.0,odhadom,Vodný tok,2007,A,1.0,27.056,,8.5,8.5,,,STAT,SSC - IVSC KE,Snina,3821A09600,3821A09700,196925,Prešov,1,1,3,3,3,3,3,3,3,3,3,3,3
M348,cesta I. triedy,59,59_098 Most cez potok Oravice v obci Trstená,98,49.359712237,19.605353401,603.786999,trámová,prefabrikovaný predpätý betón,19.0,45.0,76.0,Nezistený,Vodný tok,1956,Nezistený,1.0,27.0,,11.34,9.37,,,STAT,SSC - IVSC ZA,Tvrdošín,2641A10300,2641A10400,333987,Žilina,4,4,5,5,2,2,2,2,2,2,2,3,3
M3419,cesta I. triedy,61,61_061 Most nad MK a potokom v obci Opatová nad Váhom,61,48.91248,18.0964,227.59,trámová,prefabrikovaný železobetón,32.0,80.0,334.0,statický výpočet,"Miestna komunikácia,  Vodný tok",1963,Nezistený,3.0,26.76,27.54,9.5,9.14,326.62,317.37,STAT,SSC - IVSC ZA,Trenčín,3521A43801,3521A43900,383650,Trenčín,4,4,5,5,6,6,1,1,1,1,1,1,3
M2675,cesta I. triedy,19,19_327 Most cez rieku Olšavu pred obcou Bidovce,327,48.736348209,21.425634511,232.956,dosková,monolitický železobetón,44.0,85.0,265.0,porovnávací výpočet,Vodný tok,1954,Nezistený,2.0,25.59,,10.75,10.1,,,STAT,SSC - IVSC KE,Košice - okolie,3813A21600,3813A01501,452632,Košice,5,5,5,5,5,5,5,5,5,2,2,3,3
M2913,cesta I. triedy,9,"9(50)_125 Most cez železničnú trať, Nováky",125,48.724039658,18.542812439,253.902749,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Železnica,1999,Nezistený,1.0,25.01,27.0,11.5,11.5,,,STAT,SSC - IVSC ZA,Prievidza,3524A32800,3524A00101,490822,Trenčín,3,3,3,3,3,3,3,2,2,2,2,3,3
M4858,cesta I. triedy,9,50_135 Most cez poľnú cestu v meste Prievidza,135,48.763202218,18.631363275,291.288249,trámová,monolitický železobetón,23.0,88.0,229.0,odhadom,Účelová komunikácia,1969,Nezistený,1.0,25.0,,13.0,10.5,,,STAT,SSC - IVSC ZA,Prievidza,3524A00204,3524A58100,7811,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M3262,cesta I. triedy,70,70_009 Most cez potok Zázrivka v obci Párnica,9,49.190251121,19.19160986,455.6805,dosková,monolitický predpätý betón,25.0,64.0,156.0,odhadom,Vodný tok,1993,Nezistený,1.0,22.82,,9.2,9.2,,,STAT,SSC - IVSC ZA,Dolný Kubín,2634A17600,2634A17800,341774,Žilina,4,4,4,4,4,4,3,3,3,3,3,3,3
M4530,cesta I. triedy,62,62_008 Most cez rieku Dudváh pri obci Sládkovičovo,8,48.212583222,17.645434065,125.815499,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,statický výpočet,Vodný tok,1967,Nezistený,1.0,22.1,,13.2,12.1,,,STAT,SSC - IVSC BA,Galanta,4511A03008,4511A00701,672834,Trnava,4,4,4,4,2,2,2,2,2,2,2,2,3
M1883,cesta I. triedy,9,50_141A Most cez potok Handlovka pred obcou Chrenovec,141A,48.776092646,18.719588695,325.18825,trámová,prefabrikovaný predpätý betón,38.0,121.0,323.0,odhadom,Vodný tok,1978,Nezistený,1.0,22.05,,13.0,10.5,,,STAT,SSC - IVSC ZA,Prievidza,3613A00500,3613A20201,6741,Trenčín,4,4,4,4,4,4,4,4,3,3,3,3,3
M5220,cesta I. triedy,9,"50_140 Most cez potok Handlovka za odboučkou Malá Čausa, k.ú. Veľká Čausa",140,48.77919803,18.699214003,310.929499,trámová,prefabrikovaný predpätý betón,29.0,96.0,258.0,podľa tabuliek,Vodný tok,1978,Nezistený,1.0,22.04,,13.0,10.5,,,STAT,SSC - IVSC ZA,Prievidza,3613A00400,3613A00500,6740,Trenčín,4,4,4,4,4,4,4,4,3,3,3,3,3
M131,cesta I. triedy,19,50_324F Most cez MK v meste Košice - Sečovská cesta - ľavý,324F,48.725322036,21.283846771,244.073165893555,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Miestna komunikácia,2007,Nezistený,1.0,21.43,,11.75,11.75,,,STAT,SSC - IVSC KE,Košice III,3724A06502,3724A06503,28164,Košice,1,1,1,1,5,3,3,3,3,3,3,3,3
M4479,cesta I. triedy,19,19_324G Most cez MK v meste Košice - Sečovská cesta - pravý,324G,48.72524084,21.283744588,244.257705688477,trámová,prefabrikovaný predpätý betón,32.0,80.0,196.0,projektovaná,Miestna komunikácia,2008,Nezistený,1.0,21.26,,10.65,10.65,,,STAT,SSC - IVSC KE,Košice III,3724A06510,3724A06502,382809,Košice,1,1,1,1,3,3,3,3,3,3,3,3,3
M5075,cesta I. triedy,9,9 (50)_147 Most cez potok Handlovka pred mestom Handlová,147,48.749044256,18.763549961,385.29475,dosková,prefabrikovaný predpätý betón,25.0,71.0,238.0,odhadom,Vodný tok,1973,A,1.0,20.47,22.6,13.53,11.13,298.09,287.39,STAT,SSC - IVSC ZA,Prievidza,3613A26300,3613A26400,490862,Trenčín,3,3,3,3,3,3,3,3,2,2,2,2,3
M6022,cesta I. triedy,9,50_143A Most cez potok Handlovka pred obcou Jalovec,143A,48.771091624,18.747421473,346.636499,trámová,monolitický železobetón,25.0,92.0,161.0,podľa tabuliek,Vodný tok,1953,Nezistený,1.0,20.4,,11.0,11.2,,,STAT,SSC - IVSC ZA,Prievidza,3613A20700,3613A20801,490735,Trenčín,4,4,4,4,4,4,4,4,3,3,3,3,3
M1989,cesta III. triedy,1944,6147_001(1944_001)Most na preložke c.I/61 nad potokom Pružinka v Beluši,1,49.067731981,18.330277536,256.4275,dosková,monolitický železobetón,29.0,44.0,161.0,porovnávací výpočet,Vodný tok,1953,B,2.0,19.475,,13.703,9.903,,,STAT,SSC - IVSC ZA,Púchov,2543A01300,2543A20100,9256,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M6254,cesta I. triedy,54,"54_110 Most cez železničnú trať, k.ú. Nové Mesto nad Váhom",110,48.764441885,17.841667202,194.024749,trámová,prefabrikovaný predpätý betón,38.0,112.0,225.0,podľa tabuliek,Železnica,1985,Nezistený,1.0,19.4,,21.75,18.5,,,STAT,SSC - IVSC ZA,Nové Mesto nad Váhom,3514A31502,3514A00314,958685,Trenčín,2,2,2,2,2,2,2,2,2,2,2,2,3
M3898,cesta I. triedy,60,"18_259I Most nad komunikáciou do OÚNZ a ""Hlbokou cestou""",259I,49.216165055,18.755743199,348.052249,trámová,prefabrikovaný predpätý betón,35.0,101.0,270.0,odhadom,Miestna komunikácia,1988,Nezistený,1.0,19.3,,9.0,9.0,,,STAT,SSC - IVSC ZA,Žilina,2631A01901,2631A84301,8639,Žilina,3,3,3,3,3,3,3,3,3,3,3,3,3
M4136,cesta I. triedy,9,"50_130 Most nad cestou III/05066, k.ú. Prievidza",130,48.747822438,18.624535165,297.02392578125,trámová,prefabrikovaný predpätý betón,35.0,94.0,283.0,odhadom,"Cestná komunikácia,  Cestná komunikácia",1985,Nezistený,1.0,18.94,,10.25,10.25,,,STAT,SSC - IVSC ZA,Prievidza,3524A07607,3524A00201,716067,Trenčín,3,3,3,3,3,3,3,3,3,3,3,3,3
M9479,cesta II. triedy,520,"520_203-00 Most cez údolie, potok a lesnú cestu",Nezistený,49.370149,19.071821,686.0,klenbová,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,"Údolie,  Vodný tok,  Účelová komunikácia",2008,A,0.0,18.003,,13.035,,,,STAT,SSC - IVSC ZA,Čadca,2614A01200,2614A01400,194670,Žilina,0,0,0,0,0,0,0,1,1,1,1,1,3
M9480,cesta II. triedy,520,520_204-00 Most ponad údolie a občasný tok,Nezistený,49.370857,19.076677,714.0,klenbová,oceľ -  plnostenná,32.0,80.0,196.0,projektovaná,"Údolie,  Vodný tok",2008,A,0.0,18.003,,8.95,,,,STAT,SSC - IVSC ZA,Čadca,2614A01200,2614A01400,194670,Žilina,0,0,0,0,0,0,0,1,1,1,1,1,3
M3731,cesta I. triedy,79,"79_001 Most cez Lomnický potok, k.ú. Čemerné",1,48.883259447,21.671968016,130.516749,dosková,prefabrikovaný predpätý betón,26.0,78.0,261.0,podľa tabuliek,Vodný tok,1965,Nezistený,1.0,17.25,,9.0,9.0,,,STAT,SSC - IVSC KE,Vranov nad Topľou,3812A00606,3812A01800,1057245,Prešov,4,4,4,5,5,3,3,3,3,3,3,3,3
M4667,cesta I. triedy,61,61_093 Most cez MK v meste Považská Bystrica,93,49.120496296,18.456833539,287.884749,dosková,prefabrikovaný predpätý betón,48.0,124.0,321.0,podľa tabuliek,Miestna komunikácia,1977,Nezistený,1.0,16.75,,19.5,15.5,,,STAT,SSC - IVSC ZA,Považská Bystrica,2544A25000,2544A25100,343436,Trenčín,2,2,2,2,2,2,2,2,2,2,2,3,3
M2988,cesta I. triedy,63,63_14 Most cez Chorvátsky kanál pri obci Hroboňovo,14,47.900246586,17.741563328,112.9805,dosková,prefabrikovaný predpätý betón,40.0,116.0,216.0,odhadom,Kanál,1985,Nezistený,1.0,16.06,,11.5,11.5,,,STAT,SSC - IVSC BA,Dunajská Streda,4532A12300,4532A12402,289892,Trnava,3,3,3,3,3,3,3,3,4,3,3,3,3
