ID_mosta,Trieda_PK,Číslo_PK,Most_DC,Názov_mosta,ID_DC,správcovské_číslo,Zemepisná_šírka,Zemepisná_dĺžka,Výška,Druh_konštrukcie,Material,Normálna_zaťažiteľnosť,Výhradná_zaťažiteľnosť_t,Výnimočná_zaťažiteľnosť_t,Spôsob_stanovenia,Predmet_premostenia,Rok_postavenia,Zaťažovacia_trieda_STN,Počet_otvorov,Dĺžka_premostenia,Dĺžka_nosnej_konštrukcie_m,Volná_šírka_mosta,Šírka_medzi_obrubami_m,Plocha_mosnej_konštrukcie_m2,Plocha_mosta_m2,Vlastník_úseku,Správca_úseku,Okres,Smer_úseku,Typ_úseku,Počiatočný_uzol,Koncový_uzol,úsek_ID,úsekové_staničenie_začiatku_DC_m,Kilometrovníkové_staničenie_začiatku_DC_km,Kumulatívne_staničenie_začiatku_DC_km,Poradie,Kraj,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,S
M1212,cesta III. triedy,3371,Dilatačný celok,Most cez potok Bradlá za obcou Slanec,M1212.01,1,48.630434518,21.476951273,304.8505,dosková,monolitický železobetón,26,42,316,podľa tabuliek,Vodný tok,1953,Nezistený,1.0,4.0,,7.0,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3831A21502,3831A21600,1315168,126,Nezistený,0.969,8,Košice,2,2,2,2,2,2,2,2,2,6,6,6,
M3309,cesta III. triedy,3371,Dilatačný celok,Most cez horský potok pred obcou Nový Salaš,M3309.01,2,48.616205027,21.472659483,328.639999,dosková,monolitický železobetón,26,48,274,podľa tabuliek,Vodný tok,1953,Nezistený,1.0,5.7,,7.0,6.0,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3831A21502,3831A21600,1315168,1978,Nezistený,2.821,8,Košice,3,3,3,3,3,3,3,3,3,5,5,5,
M6234,cesta III. triedy,3372,Dilatačný celok,Most cez potok pred obcou Slančík,M6234.01,3,48.6501848,21.493968083,242.547,dosková,monolitický železobetón,26,46,294,podľa tabuliek,Vodný tok,1959,Nezistený,1.0,5.0,,7.2,6.6,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3831A16200,3831A16400,451341,1172,Nezistený,2.371,5,Košice,2,2,2,2,2,2,2,2,2,2,5,5,
M5586,cesta III. triedy,3374,Dilatačný celok,Most cez potok Fluder za obcou Slanské Nové Mesto,M5586.01,1,48.627722261,21.522999403,191.841,dosková,prefabrikovaný železobetón,37,89,273,podľa tabuliek,Vodný tok,1950,Nezistený,1.0,7.3,,7.8,6.8,,,KE SK,SC KSK - KS,Košice - okolie,oba smery trasy CK,medzikrižovatkový,3831A15200,3831A15300,451331,50,Nezistený,0.177,3,Košice,4,4,4,4,4,4,4,4,4,4,6,6,1563.0
M294,cesta III. triedy,3374,Dilatačný celok,Most cez potok Terebľa v obci Slivník,M294.01,4,48.600130834,21.556887206,165.097999,dosková,prefabrikovaný predpätý betón,26,78,222,podľa tabuliek,Vodný tok,1965,Nezistený,1.0,15.8,,9.9,7.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A11200,3831A11300,184838,8,Nezistený,5.589,15,Košice,2,2,2,2,2,2,2,2,2,2,4,4,1364.0
M3261,cesta III. triedy,3374,Dilatačný celok,Most cez potok Patakaľ v obci Kuzmice,M3261.01,5,48.572756991,21.567526116,146.7115,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1949,Nezistený,1.0,3.0,,6.5,5.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A10201,3831A10300,184828,47,Nezistený,9.007,24,Košice,4,4,4,4,4,4,4,4,4,4,4,4,1470.0
M6642,cesta III. triedy,3374,Dilatačný celok,Most cez potok v obci Kazimír,M6642.01,6,48.51921903,21.591723437,137.535,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1949,Nezistený,1.0,3.5,,6.8,5.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A08100,3831A08300,184807,15,Nezistený,16.038,32,Košice,3,3,3,3,3,3,3,3,3,3,4,4,1470.0
M6716,cesta III. triedy,3374,Dilatačný celok,Most cez potok pred obcou Michaľany,M6716.01,7,48.512201003,21.608991207,126.674499,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1948,Nezistený,1.0,2.5,,7.5,6.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A08300,3831A08400,184809,1480,Nezistený,17.543,33,Košice,3,3,3,3,3,3,3,3,3,3,4,4,1470.0
M7009,cesta III. triedy,3374,Dilatačný celok,Most cez potok pred obcou Michaľany,M7009.01,8,48.510868883,21.611094224,125.604999,dosková,monolitický železobetón,26,40,350,podľa tabuliek,Vodný tok,1947,Nezistený,1.0,2.05,,7.5,6.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A08300,3831A08400,184809,1696,Nezistený,17.759,33,Košice,3,3,3,3,3,3,3,3,3,3,4,4,1470.0
M2431,cesta III. triedy,3374,Dilatačný celok,Most cez potok pred obcou Michaľany,M2431.01,9,48.509939372,21.612452208,118.44,dosková,monolitický železobetón,21,37,235,podľa tabuliek,Vodný tok,1956,Nezistený,1.0,4.8,,7.5,6.3,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A08400,3831A03701,184810,15,Nezistený,17.784,34,Košice,4,4,4,4,4,4,4,4,4,4,4,4,1470.0
M2345,cesta III. triedy,3374,Dilatačný celok,Most cez potok Roňva za obcou Michaľany,M2345.01,10,48.509471894,21.614846509,117.683999,trámová,prefabrikovaný predpätý betón,19,48,117,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,11.0,,7.65,6.15,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A08400,3831A03701,184810,343,Nezistený,18.112,34,Košice,4,4,4,4,4,4,4,4,6,6,6,6,1470.0
M6081,cesta III. triedy,3658,Dilatačný celok,Most cez potok Izra za obcou Kazimír,M6081.01,1,48.526482046,21.581553157,147.2215,dosková,monolitický železobetón,21,25,128,podľa tabuliek,Vodný tok,1940,Nezistený,1.0,5.8,,6.0,5.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A06300,3831A06400,184789,47,Nezistený,0.27,2,Košice,4,4,4,4,4,4,4,4,4,4,5,5,
M3311,cesta III. triedy,3658,Dilatačný celok,Most cez potok Byšta pred obcou Byšta,M3311.01,2,48.53066517,21.547346828,235.198999,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1939,Nezistený,1.0,3.0,,6.0,6.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A06600,3831A06700,184792,2526,Nezistený,3.055,5,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M5712,cesta III. triedy,3659,Dilatačný celok,Most cez rieku Roňva v obci Kuzmice,M5712.01,2,48.578677773,21.576882573,147.178249,dosková,prefabrikovaný predpätý betón,38,93,238,podľa tabuliek,Vodný tok,1987,Nezistený,1.0,13.36,,6.5,6.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A09800,3831A09900,184824,44,Nezistený,5.046,6,Košice,4,4,4,4,4,4,4,4,4,4,6,6,
M4506,cesta III. triedy,3659,Dilatačný celok,Most cez miestny potok v obci Kuzmice,M4506.01,3,48.578414549,21.572776023,147.145999,dosková,monolitický železobetón,19,42,169,podľa tabuliek,Vodný tok,1956,Nezistený,1.0,8.15,,8.1,6.6,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A09900,3831A10000,184825,104,Nezistený,5.357,7,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M2487,cesta III. triedy,3661,Dilatačný celok,Most cez poľný kanál pred obcou Michaľany,M2487.01,3,48.515778431,21.619368395,131.289999,dosková,prefabrikovaný železobetón,40,100,336,podľa tabuliek,Kanál,1965,Nezistený,1.0,8.3,,7.7,6.9,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A09500,3831A09600,184821,1169,Nezistený,7.433,12,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M4854,cesta III. triedy,3663,Dilatačný celok,Most cez potok pred obcou Cejkov,M4854.01,1,48.47905903,21.794083863,109.713499,dosková,monolitický železobetón,24,31,235,odhadom,Vodný tok,1936,Nezistený,1.0,4.01,,5.8,5.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A18600,3834A03800,184748,1143,Nezistený,14.362,29,Košice,2,2,2,2,2,2,2,2,2,2,3,3,643.0
M2809,cesta III. triedy,3664,Dilatačný celok,Most cez potok za obcou Kystá,M2809.01,1,48.513780623,21.712744898,132.2385,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1945,Nezistený,1.0,3.0,,6.0,5.3,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3832A15200,3832A15400,184772,301,Nezistený,4.072,8,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M314,cesta III. triedy,3665,Dilatačný celok,Most cez Javorový potok za obcou Kašov,M314.01,1,48.487150132,21.744788158,144.856,dosková,monolitický železobetón,22,35,291,podľa tabuliek,Vodný tok,1950,Nezistený,1.0,3.5,,6.8,6.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A19400,3834A03600,184768,97,Nezistený,3.575,4,Košice,3,3,3,3,3,3,3,3,3,3,3,3,
M1935,cesta III. triedy,3667,Dilatačný celok,Most cez odvodňovací kanál pred obcou Zemplínske Jastrabie,M1935.01,1,48.503655348,21.772172946,112.019,dosková,prefabrikovaný predpätý betón,26,76,323,podľa tabuliek,Kanál,1969,Nezistený,1.0,9.3,,9.5,8.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3832A06102,3834A02200,187333,343,Nezistený,0.343,7,Košice,3,3,3,3,3,3,3,3,3,3,4,4,797.0
M4639,cesta III. triedy,3667,Dilatačný celok,Most cez miestny potok v obci Zemplínske Jastrabie,M4639.01,2,48.499538649,21.775559911,112.933999,dosková,monolitický železobetón,26,32,142,odhadom,Vodný tok,1935,Nezistený,1.0,3.0,,6.0,5.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A02200,3834A18800,4069,341,Nezistený,0.912,8,Košice,3,3,3,3,3,3,3,3,3,3,5,5,797.0
M3554,cesta III. triedy,3667,Dilatačný celok,Most cez poľný jarok za obcou Zemplínske Jastrabie,M3554.01,3,48.48304448,21.771713822,123.73725,dosková,prefabrikovaný železobetón,17,47,153,odhadom,Vodný tok,1961,Nezistený,1.0,2.8,,7.3,6.3,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A19000,3834A03700,184752,1006,Nezistený,2.739,11,Košice,4,4,4,4,5,5,5,5,5,5,6,6,797.0
M3994,cesta III. triedy,3667,Dilatačný celok,Most cez Lesný potok za obcou Cejkov,M3994.01,4,48.458650692,21.744477751,176.7755,dosková,monolitický železobetón,10,32,280,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,2.5,,7.0,6.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A28400,3834A03500,183143,810,Nezistený,6.48,19,Košice,4,4,4,4,4,4,4,4,4,4,5,5,589.0
M5844,cesta III. triedy,3667,Dilatačný celok,Most cez Lesný potok za obcou Cejkov,M5844.01,5,48.458146519,21.743658422,176.577,dosková,monolitický železobetón,21,32,280,podľa tabuliek,Vodný tok,1937,Nezistený,1.0,3.0,,8.0,7.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A28400,3834A03500,183143,895,Nezistený,6.565,19,Košice,4,4,4,4,4,4,4,4,4,4,5,5,589.0
M524,cesta III. triedy,3667,Dilatačný celok,Most cez miestny potok v obci Malá Bara,M524.01,7,48.421438604,21.727496177,135.352499,dosková,prefabrikovaný železobetón,40,104,336,podľa tabuliek,Vodný tok,1965,Nezistený,1.0,4.0,,7.5,6.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A15500,3834A00700,184716,84,Nezistený,11.651,22,Košice,4,4,4,4,4,4,4,4,4,4,4,4,589.0
M2069,cesta III. triedy,3667,Dilatačný celok,Most cez potok pred obcou Borša,M2069.01,8,48.40892188,21.709821229,119.045499,dosková,monolitický železobetón,21,34,302,podľa tabuliek,Vodný tok,1956,Nezistený,1.0,3.0,,9.0,8.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A15500,3834A00700,184716,2032,Nezistený,13.599,22,Košice,4,4,4,4,4,4,4,4,4,4,4,4,589.0
M4946,cesta III. triedy,3668,Dilatačný celok,Most cez odvodňovací kanál pred obcou Zemplínske Jastrabie,M4946.01,1,48.503237361,21.777386322,109.706,dosková,prefabrikovaný predpätý betón,21,61,258,podľa tabuliek,Kanál,1969,Nezistený,1.0,9.3,,9.5,8.5,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3832A06200,3834A02200,4067,635,Nezistený,0.635,1,Košice,4,4,4,4,4,4,4,4,4,4,5,5,
M647,cesta III. triedy,3670,Dilatačný celok,Most cez miestny potok v obci Veľká Bara,M647.01,1,48.42524022,21.716677436,163.304,klenbová,kameň,8,24,70,odhadom,Vodný tok,1946,Nezistený,1.0,2.7,,8.3,7.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3834A15800,3834A03300,184719,2,Nezistený,1.001,3,Košice,5,5,5,5,5,5,4,4,4,4,5,5,
M350,cesta III. triedy,3754,Dilatačný celok,Most cez potok pred obcou Čierne Pole,M350.01,001B,48.568756865,22.066648113,97.913499,dosková,monolitický železobetón,26,44,305,podľa tabuliek,Vodný tok,1960,Nezistený,1.0,4.5,,7.7,6.8,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A23000,3841A20800,1130636,883,1.471,1.342,6,Košice,3,3,3,3,3,3,3,3,3,3,6,6,1107.0
M5734,cesta III. triedy,3754,Dilatačný celok,Most cez rieku Uh v obci Lekárovce,M5734.01,2,48.604700858,22.157007417,109.93275,trámová,prefabrikovaný predpätý betón,19,58,270,odhadom,Vodný tok,1973,Nezistený,3.0,93.8,,9.0,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A06200,3841A02700,272275,13,11.883,11.754,19,Košice,3,3,3,3,3,3,3,3,3,3,3,6,1313.0
M4319,cesta III. triedy,3754,Dilatačný celok,Most cez záchytný kanál za obcou Lekárovce,M4319.01,3,48.617912334,22.155201956,108.266,trámová,prefabrikovaný predpätý betón,30,67,152,podľa tabuliek,Kanál,1963,Nezistený,3.0,42.72,,7.5,7.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A06300,3841A06400,272276,911,13.515,13.376,21,Košice,2,2,2,2,2,2,2,2,6,6,6,5,814.0
M1623,cesta III. triedy,3754,Dilatačný celok,Most cez záchytný kanál za obcou Bežovce,M1623.01,4,48.639751209,22.166406344,103.812999,dosková,prefabrikovaný železobetón,35,90,362,podľa tabuliek,Kanál,1964,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A06800,3841A02900,272281,807,16.646,16.51,27,Košice,2,2,2,2,2,2,2,2,2,2,2,5,814.0
M922,cesta III. triedy,3754,Dilatačný celok,Most cez záchytný kanál pred obcou Jenkovce,M922.01,5,48.650937711,22.199927904,109.92525,trámová,prefabrikovaný predpätý betón,30,62,147,podľa tabuliek,Kanál,1963,Nezistený,3.0,50.0,,7.7,7.7,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A02900,3841A03100,3069,1156,19.753,19.591,28,Košice,2,2,2,2,2,2,2,2,4,4,4,5,814.0
M1700,cesta III. triedy,3754,Dilatačný celok,Most cez Jenkovský kanál za obcou Jenkovce,M1700.01,6,48.661799124,22.207428507,110.557249,dosková,prefabrikovaný predpätý betón,32,80,196,projektovaná,Kanál,1995,Nezistený,3.0,52.26,,7.5,7.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A06900,3841A07000,272282,176,21.607,21.445,32,Košice,1,1,1,1,1,1,1,1,1,1,1,4,969.0
M7561,cesta III. triedy,3754,Dilatačný celok,Most cez Orechovský potok pred obcou Kristy,M7561.01,7,48.673493653,22.210136144,108.274749,dosková,prefabrikovaný železobetón,50,130,390,podľa tabuliek,Vodný tok,1964,Nezistený,1.0,9.0,,7.6,6.3,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A04100,3823A16900,2372,257,23.183,23.021,34,Košice,2,2,2,2,2,2,2,2,2,2,2,6,1269.0
M5753,cesta III. triedy,3754,Dilatačný celok,Most cez záchytný kanál pred obcou Kristy,M5753.01,8,48.682312848,22.198970927,110.6735,trámová,prefabrikovaný predpätý betón,24,50,135,podľa tabuliek,Kanál,1963,Nezistený,3.0,36.18,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A04100,3823A16900,2372,1335,24.261,24.099,34,Košice,4,4,4,4,4,4,4,4,6,6,6,6,1269.0
M2039,cesta III. triedy,3754,Dilatačný celok,Most cez Olšinský potok pred obcou Kristy,M2039.01,9,48.682922003,22.195657917,105.846999,dosková,monolitický železobetón,23,52,232,podľa tabuliek,Vodný tok,1957,Nezistený,1.0,7.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A04100,3823A16900,2372,1597,24.523,24.361,34,Košice,3,3,3,3,3,3,3,3,3,3,3,5,1269.0
M1374,cesta III. triedy,3754,Dilatačný celok,Most cez potok Lipovec v obci Kristy,M1374.01,10,48.68334445,22.190315604,105.615,dosková,monolitický železobetón,26,44,305,podľa tabuliek,Vodný tok,1956,Nezistený,1.0,4.05,,7.2,6.6,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A16900,3823A17000,272273,21,24.928,24.766,35,Košice,3,3,3,3,3,3,3,3,3,3,3,4,1269.0
M7622,cesta III. triedy,3754,Dilatačný celok,Most cez Záhradný potok za obcou Porostov,M7622.01,11,48.706925841,22.177532263,107.149999,dosková,prefabrikovaný železobetón,40,96,264,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,9.0,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A12200,3823A12401,272226,965,27.901,28.011,38,Košice,4,4,4,4,4,4,4,4,4,4,4,5,1269.0
M2906,cesta III. triedy,3754,Dilatačný celok,Most cez Sobranecký potok pred obcou Ostrov,M2906.01,12,48.71978795,22.168522736,108.23725,trámová,prefabrikovaný predpätý betón,30,62,147,podľa tabuliek,Vodný tok,1958,Nezistený,1.0,15.0,,9.0,8.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A12200,3823A12401,272226,2634,29.873,29.68,38,Košice,4,4,4,4,4,4,4,4,5,5,5,6,1269.0
M4369,cesta III. triedy,3754,Dilatačný celok,Most cez záchytný kanál pred obcou Komárovce,M4369.01,13,48.728272414,22.173997241,111.945749,trámová,prefabrikovaný predpätý betón,24,50,118,podľa tabuliek,Kanál,1964,Nezistený,3.0,40.75,,8.1,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3823A12402,3823A12500,1358230,1007,30.854,30.751,40,Košice,4,4,4,4,4,4,4,4,3,3,3,4,1269.0
M7170,cesta III. triedy,3807,Dilatačný celok,Most cez záchytný kanál pred obcou Záhor,M7170.01,1,48.626216896,22.16863466,108.418999,trámová,prefabrikovaný predpätý betón,18,40,90,podľa tabuliek,Kanál,1963,Nezistený,3.0,47.25,,7.5,6.5,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A07400,3841A03200,272287,567,0.893,0.924,2,Košice,5,5,5,5,5,5,6,6,6,6,7,7,
M7557,cesta III. triedy,3810,Dilatačný celok,Most cez potok za obcou Jenkovce,M7557.01,1,48.64582119,22.226394562,109.959,dosková,prefabrikovaný železobetón,26,99,320,podľa tabuliek,Vodný tok,1958,Nezistený,1.0,3.05,,8.0,7.0,,,KE SK,SC KSK - MI,Sobrance,oba smery trasy CK,medzikrižovatkový,3841A07200,3841A03400,272285,1265,1.464,1.62,3,Košice,3,3,3,3,3,3,3,3,3,3,3,5,
M4923,cesta III. triedy,3755,Dilatačný celok,Most cez potok Udoč pred obcou Čičarovce,M4923.01,1,48.538735142,22.040764748,100.713,trámová,prefabrikovaný predpätý betón,24,52,119,podľa tabuliek,Vodný tok,1968,Nezistený,1.0,12.37,,8.5,7.6,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A14100,3841A14300,354549,2714,Nezistený,3.238,7,Košice,4,4,4,4,4,4,4,4,6,6,6,6,
M5523,cesta III. triedy,3756,Dilatačný celok,Most cez miestny potok v obci Kapušianské Kľačany,M5523.01,1,48.529530773,22.113764625,97.084,dosková,prefabrikovaný železobetón,50,119,420,podľa tabuliek,Vodný tok,1962,Nezistený,1.0,6.0,,7.6,6.6,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A16000,3841A16100,354568,397,Nezistený,3.575,11,Košice,3,3,3,3,3,3,3,3,3,3,6,6,951.0
M483,cesta III. triedy,3757,Dilatačný celok,Most cez kanál pred obcou Budince,M483.01,2,48.547570702,22.121609419,105.929999,dosková,prefabrikovaný železobetón,35,90,362,podľa tabuliek,Kanál,1961,Nezistený,1.0,5.0,,7.5,6.5,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A13200,3841A13400,354540,1139,Nezistený,2.548,2,Košice,3,3,3,3,3,3,3,3,3,3,5,5,
M4664,cesta III. triedy,3757,Dilatačný celok,Most cez inundačný kanál pred obcou Ptrukša,M4664.01,3,48.500088274,22.138851654,102.0565,dosková,prefabrikovaný železobetón,31,73,280,podľa tabuliek,Záplavové územie,1960,Nezistený,1.0,2.1,,8.5,8.0,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A17200,3843A09400,354580,832,Nezistený,9.516,14,Košice,4,4,4,4,4,4,4,4,4,4,7,7,
M7593,cesta III. triedy,3672,Dilatačný celok,Most cez potok Helmec za obcou Stanča,M7593.01,1,48.568185024,21.663737889,118.712,dosková,monolitický železobetón,14,31,112,podľa tabuliek,Vodný tok,1949,Nezistený,1.0,9.1,,8.9,8.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A03900,3832A04900,4351,421,Nezistený,1.251,5,Košice,3,3,3,3,3,3,3,3,3,3,4,4,
M4516,cesta III. triedy,3761,Dilatačný celok,Most cez potok Udoč pri žel. zast. Čičerovce,M4516.01,3,48.567240776,22.033868623,104.372499,dosková,prefabrikovaný železobetón,35,75,208,podľa tabuliek,Vodný tok,1963,Nezistený,1.0,9.0,,9.5,8.5,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A19600,3841A00600,354608,900,Nezistený,3.683,12,Košice,4,4,4,4,4,4,4,4,4,4,5,5,617.0
M556,cesta III. triedy,3761,Dilatačný celok,Most cez rieku Ortov pred obcou Veľké Kapušany,M556.01,5,48.562067325,22.049100893,102.811249,trámová,prefabrikovaný železobetón,22,33,81,odhadom,Vodný tok,1964,Nezistený,3.0,28.6,,7.4,6.7,,,KE SK,SC KSK - MI,Michalovce,oba smery trasy CK,medzikrižovatkový,3841A00600,3841A23500,3098,1188,Nezistený,5.012,13,Košice,5,5,5,5,5,5,5,5,5,5,6,6,778.0
M5625,cesta III. triedy,3673,Dilatačný celok,Most cez poľný kanál za obcou Parchovany,M5625.01,1,48.756286566,21.718415589,107.8355,klenbová,monolitický prostý betón,5,19,100,odhadom,Kanál,1924,Nezistený,1.0,3.3,,8.3,7.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3814A07400,3814A07500,184861,74,Nezistený,2.118,12,Košice,5,5,5,5,5,5,5,5,5,5,4,4,
M6397,cesta III. triedy,3673,Dilatačný celok,Most cez kanál Mano za obcou Parchovany,M6397.01,2,48.757799942,21.720099065,112.963749,trámová,prefabrikovaný predpätý betón,30,65,149,podľa tabuliek,Kanál,1964,Nezistený,1.0,14.6,,7.8,7.0,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3814A07400,3814A07500,184861,278,Nezistený,2.322,12,Košice,3,3,3,3,3,3,3,3,4,4,4,4,
M3331,cesta III. triedy,3673,Dilatačný celok,Most cez poľný kanál pred obcou Božčice,M3331.01,3,48.758379018,21.721212191,110.126999,dosková,monolitický železobetón,12,34,277,podľa tabuliek,Kanál,1965,Nezistený,1.0,3.5,,7.9,6.8,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3814A07400,3814A07500,184861,392,Nezistený,2.436,12,Košice,4,4,4,4,4,4,4,4,4,4,4,4,
M2472,cesta III. triedy,3673,Dilatačný celok,Most cez rieku Topľu za obcou Božčice,M2472.01,4,48.764256304,21.735034355,112.33425,trámová,prefabrikovaný predpätý betón,22,40,0,podľa tabuliek,Vodný tok,1967,Nezistený,4.0,74.0,,7.0,5.25,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3814A07500,3814A03700,184862,56,Nezistený,3.634,13,Košice,1,1,1,1,1,1,1,1,2,2,3,3,
M5368,cesta III. triedy,3676,Dilatačný celok,Most cez kanál za mestom Trebišov,M5368.01,1,48.633661708,21.690297446,114.4455,dosková,monolitický železobetón,18,25,187,podľa tabuliek,Kanál,1947,Nezistený,1.0,4.3,,7.1,6.1,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3832A01800,3832A02800,4304,19,Nezistený,0.019,1,Košice,4,4,4,4,4,4,4,4,4,4,5,5,2114.0
M4239,cesta III. triedy,3676,Dilatačný celok,"Most cez miestny potok, Plechotice",M4239.01,2,48.626025303,21.640785716,134.539499,dosková,monolitický železobetón,21,34,302,podľa tabuliek,Vodný tok,1955,Nezistený,1.0,3.3,,7.6,6.6,,,KE SK,SC KSK - TV,Trebišov,oba smery trasy CK,medzikrižovatkový,3831A05400,3831A05500,184780,488,Nezistený,4.686,5,Košice,4,4,4,4,4,4,4,4,4,4,4,4,2211.0
